회계연도,지역명,자치단체명,본청여부,당초예산,최종예산,증감액,증감률
2018,서울,서울송파구,N,748745073000,834818601000,86073528000,11.4957
2018,서울,서울양천구,N,640412597000,798404190000,157991593000,24.6703
2018,서울,서울영등포구,N,551748191000,639746281000,87998090000,15.949
2018,서울,서울용산구,N,425137651000,481186065000,56048414000,13.1836
2018,서울,서울은평구,N,676732329000,774426730000,97694401000,14.4362
2018,서울,서울종로구,N,509143439000,583280229000,74136790000,14.5611
2018,서울,서울중구,N,457408501000,515446811000,58038310000,12.6885
2018,서울,서울중랑구,N,598910507000,697932532000,99022025000,16.5337
2018,세종,세종본청,Y,1723055251000,1876799705000,153744454000,8.9228
2018,울산,울산남구,N,465551969000,528806666000,63254697000,13.587
2018,울산,울산동구,N,259495692000,298025250000,38529558000,14.8479
2018,울산,울산본청,Y,3917128549000,4162609670000,245481121000,6.2669
2018,울산,울산북구,N,308229514000,365282770000,57053256000,18.51
2018,울산,울산울주군,N,1091774115000,980960974000,-110813141000,-10.1498
2018,울산,울산중구,N,353151079000,406538980000,53387901000,15.1176
2018,인천,인천강화군,N,444111527000,534279127000,90167600000,20.3029
2018,인천,인천계양구,N,432337227000,498792020000,66454793000,15.3711
2018,인천,인천남구,N,599021159000,630051428000,31030269000,5.1802
2018,인천,인천남동구,N,749535539000,819104559000,69569020000,9.2816
2018,인천,인천동구,N,257196669000,303615985000,46419316000,18.0482
2018,인천,인천본청,Y,9538301886000,10273476558000,735174672000,7.7076
2018,인천,인천부평구,N,737555302000,799418330000,61863028000,8.3876
2018,인천,인천서구,N,779809591000,879087159000,99277568000,12.731
2018,인천,인천연수구,N,535760677000,603111407000,67350730000,12.571
2018,인천,인천옹진군,N,271003935000,315179459000,44175524000,16.3007
2018,인천,인천중구,N,356594747000,377856762000,21262015000,5.9625
2018,전남,전남강진군,N,339940335000,453668611000,113728276000,33.4554
2018,전남,전남고흥군,N,561870778000,726091120000,164220342000,29.2274
2018,전남,전남곡성군,N,361641530000,438105724000,76464194000,21.1436
2018,전남,전남광양시,N,955420243000,1009658348000,54238105000,5.6769
2018,전남,전남구례군,N,279975525000,309580718000,29605193000,10.5742
2018,전남,전남나주시,N,646664726000,858388011000,211723285000,32.7408
2018,전남,전남담양군,N,367691888000,451553010000,83861122000,22.8074
2018,전남,전남목포시,N,696598340000,838106135000,141507795000,20.3141
2018,전남,전남무안군,N,445186164000,510118185000,64932021000,14.5854
2018,전남,전남보성군,N,436149441000,563936299000,127786858000,29.2989
2018,전남,전남본청,Y,7570448795000,8249438960000,678990165000,8.969
2018,전남,전남순천시,N,1204114785000,1411235247000,207120462000,17.2011
2018,전남,전남신안군,N,433790912000,629411830000,195620918000,45.0957
2018,전남,전남여수시,N,1119820728000,1569342181000,449521453000,40.1423
2018,전남,전남영광군,N,505715975000,635484908000,129768933000,25.6604
2018,전남,전남영암군,N,440419450000,576953739000,136534289000,31.001
2018,전남,전남완도군,N,379487033000,494940916000,115453883000,30.4237
2018,전남,전남장성군,N,400060888000,461145779000,61084891000,15.2689
2018,전남,전남장흥군,N,341954707000,466071342000,124116635000,36.2962
2018,전남,전남진도군,N,313325190000,382459653000,69134463000,22.0648
2018,전남,전남함평군,N,334852459000,410441573000,75589114000,22.5739
2018,전남,전남해남군,N,573285132000,884852316000,311567184000,54.3477
2018,전남,전남화순군,N,493796715000,617088839000,123292124000,24.9682
2018,전북,전북고창군,N,572335168000,657539303000,85204135000,14.8871
2018,전북,전북군산시,N,1014561053000,1199310727000,184749674000,18.2098
2018,전북,전북김제시,N,652346567000,796792772000,144446205000,22.1426
2018,전북,전북남원시,N,658880355000,777260078000,118379723000,17.9668
2018,전북,전북무주군,N,326466630000,383238453000,56771823000,17.3898
2018,전북,전북본청,Y,6407876434000,6773841398000,365964964000,5.7112
2018,전북,전북부안군,N,572280497000,621450674000,49170177000,8.592
2018,전북,전북순창군,N,354395879000,422366257000,67970378000,19.1792
2018,전북,전북완주군,N,615891223000,643653698000,27762475000,4.5077
2018,전북,전북익산시,N,1109587721000,1291036519000,181448798000,16.3528
2018,전북,전북임실군,N,379615281000,427469366000,47854085000,12.6059
2018,전북,전북장수군,N,314208743000,396015846000,81807103000,26.0359
2018,전북,전북전주시,N,1828571345000,2010765025000,182193680000,9.9637
2018,전북,전북정읍시,N,821975235000,949862441000,127887206000,15.5585
2018,전북,전북진안군,N,413229406000,463132570000,49903164000,12.0764
2018,제주,제주본청,Y,5776143019000,6122943424000,346800405000,6.004
2018,충남,충남계룡시,N,164241667000,232689366000,68447699000,41.675
2018,충남,충남공주시,N,601970816000,878021226000,276050410000,45.8578
2018,충남,충남금산군,N,375403230000,457568558000,82165328000,21.8872
2018,충남,충남논산시,N,694783192000,832986955000,138203763000,19.8916
2018,충남,충남당진시,N,848691963000,944193093000,95501130000,11.2527
2018,충남,충남보령시,N,704586736000,833519749000,128933013000,18.2991
2018,충남,충남본청,Y,6647717000000,7170658024000,522941024000,7.8665
2018,충남,충남부여군,N,496978375000,777267795000,280289420000,56.3987
2018,충남,충남서산시,N,815294631000,1067806354000,252511723000,30.9718
2018,충남,충남서천군,N,452743353000,553121752000,100378399000,22.1711
2018,충남,충남아산시,N,997304325000,1256086010000,258781685000,25.9481
2018,충남,충남예산군,N,550754195000,679606699000,128852504000,23.3956
2018,충남,충남천안시,N,1704700000000,2047791838000,343091838000,20.1262
2018,충남,충남청양군,N,359684099000,437098000000,77413901000,21.5227
2018,충남,충남태안군,N,476268190000,619771736000,143503546000,30.1308
2018,충남,충남홍성군,N,582565362000,641281012000,58715650000,10.0788
2018,충북,충북괴산군,N,358162115000,524142391000,165980276000,46.3422
2018,충북,충북단양군,N,336141990000,422845784000,86703794000,25.7938
2018,충북,충북보은군,N,366039101000,456720699000,90681598000,24.7737
2018,충북,충북본청,Y,4653600491000,5152175693000,498575202000,10.7138
2018,충북,충북영동군,N,431730571000,544762309000,113031738000,26.1811
2018,충북,충북옥천군,N,413435072000,482223352000,68788280000,16.6382
2018,충북,충북음성군,N,557157311000,674596687000,117439376000,21.0783
2018,충북,충북제천시,N,709954920000,898209157000,188254237000,26.5164
2018,충북,충북증평군,N,191227395000,223682170000,32454775000,16.9718
2018,충북,충북진천군,N,396359866000,478632265000,82272399000,20.757
2018,충북,충북청주시,N,2289791382000,2584441099000,294649717000,12.868
2018,충북,충북충주시,N,893121018000,1180786640000,287665622000,32.209
2019,강원,강원강릉시,N,964604065000,1374048587000,409444522000,42.4469
2019,강원,강원고성군,N,308024162000,497263008000,189238846000,61.4364
2019,강원,강원동해시,N,380717378000,542495830000,161778452000,42.4931
2019,강원,강원본청,Y,6724093516000,7761817728000,1037724212000,15.4329
2019,강원,강원삼척시,N,554391033000,830477790000,276086757000,49.8
2019,강원,강원속초시,N,372491854000,543129901000,170638047000,45.8099
2019,강원,강원양구군,N,364232815000,483251313000,119018498000,32.6765
2019,강원,강원양양군,N,295255343000,424052764000,128797421000,43.6224
2019,강원,강원영월군,N,403405596000,581643154000,178237558000,44.1832
2019,강원,강원원주시,N,1290473396000,1571428945000,280955549000,21.7715
2019,강원,강원인제군,N,470347012000,616682731000,146335719000,31.1123
2019,강원,강원정선군,N,461924410000,591309447000,129385037000,28.01
2019,강원,강원철원군,N,461030032000,548102435000,87072403000,18.8865
2019,강원,강원춘천시,N,1303897448000,1648900332000,345002884000,26.4594
2019,강원,강원태백시,N,387129319000,476005640000,88876321000,22.9578
2019,강원,강원평창군,N,418980466000,564311926000,145331460000,34.6869
2019,강원,강원홍천군,N,594637960000,780965479000,186327519000,31.3346
2019,강원,강원화천군,N,331635467000,465088103000,133452636000,40.2408
2019,강원,강원횡성군,N,472139037000,663443337000,191304300000,40.5186
2019,경기,경기가평군,N,454499352000,598469908000,143970556000,31.6767
2019,경기,경기고양시,N,2409329445000,3200403227000,791073782000,32.8338
2019,경기,경기과천시,N,486977889000,664400002000,177422113000,36.4333
2019,경기,경기광명시,N,878570360000,1046792731000,168222371000,19.1473
2019,경기,경기광주시,N,1045100911000,1457353068000,412252157000,39.4462
2019,경기,경기구리시,N,610029411000,790241328000,180211917000,29.5415
2019,경기,경기군포시,N,783150390000,891771497000,108621107000,13.8698
2019,경기,경기김포시,N,1205922676000,1623940082000,418017406000,34.6637
2019,경기,경기남양주시,N,1596685823000,2056268078000,459582255000,28.7835
2019,경기,경기동두천시,N,485089319000,626767719000,141678400000,29.2067
2019,경기,경기본청,Y,29466252442000,32788191283000,3321938841000,11.2737
2019,경기,경기부천시,N,1985793556000,2236630407000,250836851000,12.6316
2019,경기,경기성남시,N,3454134430000,3871397221000,417262791000,12.0801
2019,경기,경기수원시,N,2912059156000,3292535196000,380476040000,13.0655
2019,경기,경기시흥시,N,1631492356000,1939697364000,308205008000,18.891
2019,경기,경기안산시,N,2465682120000,2951978229000,486296109000,19.7226
2019,경기,경기안성시,N,869890455000,1107809352000,237918897000,27.3504
2019,경기,경기안양시,N,1566969675000,1892752807000,325783132000,20.7906
2019,경기,경기양주시,N,783412422000,953197975000,169785553000,21.6726
2019,경기,경기양평군,N,669122915000,812483821000,143360906000,21.4252
2019,경기,경기여주시,N,755337264000,1076661207000,321323943000,42.5405
2019,경기,경기연천군,N,426315605000,785202076000,358886471000,84.1833
2019,경기,경기오산시,N,659830404000,712511487000,52681083000,7.984
2019,경기,경기용인시,N,2409194218000,2910804453000,501610235000,20.8207
2019,경기,경기의왕시,N,480729348000,532909220000,52179872000,10.8543
2019,경기,경기의정부시,N,1123467884000,1616683982000,493216098000,43.9012
2019,경기,경기이천시,N,1036179636000,1918990776000,882811140000,85.1987
2019,경기,경기파주시,N,1372460498000,1841931126000,469470628000,34.2065
2019,경기,경기평택시,N,1829899912000,2447202544000,617302632000,33.7342
2019,경기,경기포천시,N,663514090000,1490176563000,826662473000,124.5885
2019,경기,경기하남시,N,708426369000,915891286000,207464917000,29.2853
2019,경기,경기화성시,N,2648742844000,3227555432000,578812588000,21.8524
2019,경남,경남거제시,N,738759577000,961790464000,223030887000,30.1899
2019,경남,경남거창군,N,562292849000,929538029000,367245180000,65.3121
2019,경남,경남고성군,N,511845932000,694458357000,182612425000,35.6772
2019,경남,경남김해시,N,1611338228000,1894545913000,283207685000,17.5759
2019,경남,경남남해군,N,525574259000,581591162000,56016903000,10.6582
2019,경남,경남밀양시,N,729666971000,956918458000,227251487000,31.1445
2019,경남,경남본청,Y,8735864793000,9614700780000,878835987000,10.0601
2019,경남,경남사천시,N,694870117000,791619476000,96749359000,13.9234
2019,경남,경남산청군,N,465445424000,533794676000,68349252000,14.6847
2019,경남,경남양산시,N,1178161575000,1287333305000,109171730000,9.2663
2019,경남,경남의령군,N,450898130000,594973093000,144074963000,31.9529
2019,경남,경남진주시,N,1656437636000,2201954427000,545516791000,32.9331
2019,경남,경남창녕군,N,523459744000,691239495000,167779751000,32.0521
2019,경남,경남창원시,N,3219820364000,3979805613000,759985249000,23.6033
2019,경남,경남통영시,N,589277444000,772971931000,183694487000,31.1728
2019,경남,경남하동군,N,535438362000,610694782000,75256420000,14.0551
2019,경남,경남함안군,N,489082544000,577147535000,88064991000,18.0062
2019,경남,경남함양군,N,502281663000,558626305000,56344642000,11.2177
2019,경남,경남합천군,N,559965393000,741006759000,181041366000,32.3308
2019,경북,경북경산시,N,985303010000,1137449810000,152146800000,15.4416
2019,경북,경북경주시,N,1318240774000,1645008986000,326768212000,24.7882
2019,경북,경북고령군,N,319732529000,365068587000,45336058000,14.1794
2019,경북,경북구미시,N,1240366505000,1543038253000,302671748000,24.4018
2019,경북,경북군위군,N,329481763000,395437553000,65955790000,20.018
2019,경북,경북김천시,N,1050690862000,1112545734000,61854872000,5.8871
2019,경북,경북문경시,N,690870000000,825027300000,134157300000,19.4186
2019,경북,경북본청,Y,9882832647000,11491843301000,1609010654000,16.2809
2019,경북,경북봉화군,N,424693136000,520711175000,96018039000,22.6088
2019,경북,경북상주시,N,906842113000,1504705778000,597863665000,65.9281
2019,경북,경북성주군,N,460926000000,567782300000,106856300000,23.183
2019,경북,경북안동시,N,1093881175000,1482089537000,388208362000,35.4891
2019,경북,경북영덕군,N,412323755000,607616606000,195292851000,47.364
2019,경북,경북영양군,N,292731309000,411211940000,118480631000,40.4742
2019,경북,경북영주시,N,721367399000,909934872000,188567473000,26.1403
2019,경북,경북영천시,N,737011000000,1077483309000,340472309000,46.1964
2019,경북,경북예천군,N,434639000000,539692161000,105053161000,24.1702
2019,경북,경북울릉군,N,172096074000,216733954000,44637880000,25.9378
2019,경북,경북울진군,N,588072919000,900613726000,312540807000,53.1466
2019,경북,경북의성군,N,551300849000,796183584000,244882735000,44.4191
2019,경북,경북청도군,N,376433010000,430387809000,53954799000,14.3332
2019,경북,경북청송군,N,336287728000,429483216000,93195488000,27.713
2019,경북,경북칠곡군,N,492600000000,593300000000,100700000000,20.4425
2019,경북,경북포항시,N,1912706142000,2323484667000,410778525000,21.4763
2019,광주,광주광산구,N,605658995000,758971201000,153312206000,25.3133
2019,광주,광주남구,N,355781714000,480744710000,124962996000,35.1235
2019,광주,광주동구,N,265234476000,406604022000,141369546000,53.2998
2019,광주,광주본청,Y,5435381444000,6229713080000,794331636000,14.6141
2019,광주,광주북구,N,676647316000,778691800000,102044484000,15.0809
2019,광주,광주서구,N,458986242000,585011280000,126025038000,27.4573
2019,대구,대구남구,N,332251126000,415587861000,83336735000,25.0825
2019,대구,대구달서구,N,735310946000,829391394000,94080448000,12.7946
2019,대구,대구달성군,N,735299578000,895337459000,160037881000,21.765
2019,대구,대구동구,N,601851537000,725919213000,124067676000,20.6143
2019,대구,대구본청,Y,8822143600000,9536320901000,714177301000,8.0953
2019,대구,대구북구,N,619537434000,713292003000,93754569000,15.133
2019,대구,대구서구,N,367905119000,489471921000,121566802000,33.043
2019,대구,대구수성구,N,609368518000,782403130000,173034612000,28.3957
2019,대구,대구중구,N,234459973000,340909210000,106449237000,45.4019
2019,대전,대전대덕구,N,410356693000,485936280000,75579587000,18.418
2019,대전,대전동구,N,468696771000,537839140000,69142369000,14.752
2019,대전,대전본청,Y,5752981715000,6737764485000,984782770000,17.1178
2019,대전,대전서구,N,725790932000,879196787000,153405855000,21.1364
2019,대전,대전유성구,N,537829536000,622000618000,84171082000,15.6501
2019,대전,대전중구,N,445516429000,509501217000,63984788000,14.3619
2019,부산,부산강서구,N,313545227000,389153929000,75608702000,24.1141
2019,부산,부산금정구,N,409879800000,497896935000,88017135000,21.4739
2019,부산,부산기장군,N,516251565000,633946461000,117694896000,22.798
2019,부산,부산남구,N,359959001000,518775561000,158816560000,44.1207
2019,부산,부산동구,N,239216022000,307735262000,68519240000,28.6432
2019,부산,부산동래구,N,395211120000,556541851000,161330731000,40.8214
2019,부산,부산본청,Y,12901267298000,13880725876000,979458578000,7.592
2019,부산,부산부산진구,N,541169121000,665187676000,124018555000,22.9168
2019,부산,부산북구,N,448226625000,576249587000,128022962000,28.5621
2019,부산,부산사상구,N,377428559000,461889911000,84461352000,22.3781
2019,부산,부산사하구,N,476737738000,599794685000,123056947000,25.8123
2019,부산,부산서구,N,251955981000,348184888000,96228907000,38.1927
2019,부산,부산수영구,N,304169637000,382486429000,78316792000,25.7477
2019,부산,부산연제구,N,328465346000,431553668000,103088322000,31.3848
2019,부산,부산영도구,N,301109131000,372388020000,71278889000,23.6721
2019,부산,부산중구,N,171122803000,210229793000,39106990000,22.8532
2019,부산,부산해운대구,N,577110014000,715532603000,138422589000,23.9855
2019,서울,서울강남구,N,1188043534000,1296726403000,108682869000,9.1481
2019,서울,서울강동구,N,885572160000,1001825923000,116253763000,13.1275
2019,서울,서울강북구,N,715833988000,784338220000,68504232000,9.5698
2019,서울,서울강서구,N,996651909000,1110049587000,113397678000,11.3779
2019,서울,서울관악구,N,715236851000,827654647000,112417796000,15.7176
2019,서울,서울광진구,N,593486175000,736989221000,143503046000,24.1797
2019,서울,서울구로구,N,706351154000,827795956000,121444802000,17.1933
2019,서울,서울금천구,N,477856701000,577152371000,99295670000,20.7794
2019,서울,서울노원구,N,905141308000,1052983157000,147841849000,16.3336
2019,서울,서울도봉구,N,610831818000,718140567000,107308749000,17.5676
2019,서울,서울동대문구,N,601097172000,711026989000,109929817000,18.2882
2019,서울,서울동작구,N,626113925000,732015271000,105901346000,16.9141
2019,서울,서울마포구,N,672582083000,755659435000,83077352000,12.352
2019,서울,서울본청,Y,38781400115000,42824982775000,4043582660000,10.4266
2019,서울,서울서대문구,N,594060767000,698926304000,104865537000,17.6523
2019,서울,서울서초구,N,872373855000,953289384000,80915529000,9.2753
2019,서울,서울성동구,N,537969389000,631861874000,93892485000,17.4531
2019,서울,서울성북구,N,702380126000,833274800000,130894674000,18.6359
2019,서울,서울송파구,N,856656527000,972932043000,116275516000,13.5732
2019,서울,서울양천구,N,721471022000,881222076000,159751054000,22.1424
2019,서울,서울영등포구,N,619121924000,722831346000,103709422000,16.751
2019,서울,서울용산구,N,493395738000,569384519000,75988781000,15.4012
2019,서울,서울은평구,N,767683256000,874676711000,106993455000,13.9372
2019,서울,서울종로구,N,571512931000,689452639000,117939708000,20.6364
2019,서울,서울중구,N,474528907000,575030425000,100501518000,21.1792
2019,서울,서울중랑구,N,701830991000,834902900000,133071909000,18.9607
2019,세종,세종본청,Y,1726445940000,1868184130000,141738190000,8.2098
2019,울산,울산남구,N,476382775000,537182982000,60800207000,12.7629
2019,울산,울산동구,N,269992674000,310720351000,40727677000,15.0847
2019,울산,울산본청,Y,4100049021000,4381556636000,281507615000,6.866
2019,울산,울산북구,N,320002853000,396228930000,76226077000,23.8204
2019,울산,울산울주군,N,952508462000,979084381000,26575919000,2.7901
2019,울산,울산중구,N,372889171000,416222363000,43333192000,11.6209
2019,인천,인천강화군,N,504156335000,624272411000,120116076000,23.8252
2019,인천,인천계양구,N,485816244000,579991759000,94175515000,19.385
2019,인천,인천남동구,N,820269193000,916965571000,96696378000,11.7884
2019,인천,인천동구,N,318754764000,428775597000,110020833000,34.5158
2019,인천,인천미추홀구,N,662722987000,709589746000,46866759000,7.0718
2019,인천,인천본청,Y,10768928815000,11841646252000,1072717437000,9.9612
2019,인천,인천부평구,N,843438200000,899218702000,55780502000,6.6135
2019,인천,인천서구,N,940293997000,1078439261000,138145264000,14.6917
2019,인천,인천연수구,N,609334745000,670908506000,61573761000,10.1051
2019,인천,인천옹진군,N,286449152000,376927812000,90478660000,31.5863
2019,인천,인천중구,N,403657170000,440041966000,36384796000,9.0138
2019,전남,전남강진군,N,352304014000,514151979000,161847965000,45.9399
2019,전남,전남고흥군,N,606020584000,916413252000,310392668000,51.2182
2019,전남,전남곡성군,N,402583144000,486270761000,83687617000,20.7877
2019,전남,전남광양시,N,987122694000,1096340241000,109217547000,11.0642
2019,전남,전남구례군,N,296826029000,363237800000,66411771000,22.374
2019,전남,전남나주시,N,698891250000,957914946000,259023696000,37.0621
2019,전남,전남담양군,N,372834938000,460968569000,88133631000,23.6388
2019,전남,전남목포시,N,765444288000,1053612080000,288167792000,37.6471
2019,전남,전남무안군,N,495469936000,830334552000,334864616000,67.5853
2019,전남,전남보성군,N,486016270000,722106354000,236090084000,48.5766
2019,전남,전남본청,Y,8423825265000,9707252100000,1283426835000,15.2357
2019,전남,전남순천시,N,1278353380000,1508805801000,230452421000,18.0273
2019,전남,전남신안군,N,466670449000,837859299000,371188850000,79.5398
2019,전남,전남여수시,N,1406247129000,1831273065000,425025936000,30.2241
2019,전남,전남영광군,N,511453496000,696434457000,184980961000,36.1677
2019,전남,전남영암군,N,474728488000,683541679000,208813191000,43.9858
2019,전남,전남완도군,N,462068848000,614772207000,152703359000,33.0478
2019,전남,전남장성군,N,408131102000,463953730000,55822628000,13.6776
2019,전남,전남장흥군,N,412333247000,585490366000,173157119000,41.9945
2019,전남,전남진도군,N,325917866000,581260186000,255342320000,78.3456
2019,전남,전남함평군,N,361563405000,461593434000,100030029000,27.666
2019,전남,전남해남군,N,745726870000,1212174468000,466447598000,62.5494
2019,전남,전남화순군,N,512450740000,761541254000,249090514000,48.6077
2019,전북,전북고창군,N,598417957000,743935566000,145517609000,24.3171
2019,전북,전북군산시,N,1177529543000,1564895486000,387365943000,32.8965
2019,전북,전북김제시,N,803525158000,1052312761000,248787603000,30.962
2019,전북,전북남원시,N,742507939000,886864262000,144356323000,19.4417
2019,전북,전북무주군,N,381275238000,471848975000,90573737000,23.7555
2019,전북,전북본청,Y,7053029207000,8006989687000,953960480000,13.5255
2019,전북,전북부안군,N,614224836000,673641068000,59416232000,9.6734
2019,전북,전북순창군,N,400910559000,485631783000,84721224000,21.1322
2019,전북,전북완주군,N,664896515000,730780843000,65884328000,9.909
2019,전북,전북익산시,N,1226426373000,1517921392000,291495019000,23.7678
2019,전북,전북임실군,N,412088505000,475462949000,63374444000,15.3788
2019,전북,전북장수군,N,346220235000,505630010000,159409775000,46.0429
2019,전북,전북전주시,N,1843197017000,2121918490000,278721473000,15.1216
2019,전북,전북정읍시,N,936344162000,1119899440000,183555278000,19.6034
2019,전북,전북진안군,N,441004868000,522412718000,81407850000,18.4596
2019,제주,제주본청,Y,6032330256000,6655811472000,623481216000,10.3357
2019,충남,충남계룡시,N,205427801000,350545616000,145117815000,70.6418
2019,충남,충남공주시,N,657957380000,1177880709000,519923329000,79.0208
2019,충남,충남금산군,N,399025736000,622656104000,223630368000,56.0441
2019,충남,충남논산시,N,734361388000,1016372444000,282011056000,38.4022
2019,충남,충남당진시,N,870785552000,1129554041000,258768489000,29.7167
2019,충남,충남보령시,N,720546769000,968186211000,247639442000,34.3683
2019,충남,충남본청,Y,7264644000000,7871978820000,607334820000,8.3601
2019,충남,충남부여군,N,539350904000,1042740679000,503389775000,93.3325
2019,충남,충남서산시,N,994000281000,1246081086000,252080805000,25.3602
2019,충남,충남서천군,N,506693070000,627443582000,120750512000,23.8311
2019,충남,충남아산시,N,1121079921000,1531464670000,410384749000,36.6062
2019,충남,충남예산군,N,601968153000,756872366000,154904213000,25.733
2019,충남,충남천안시,N,1887270000000,2364572656000,477302656000,25.2906
2019,충남,충남청양군,N,401610000000,532991696000,131381696000,32.7138
2019,충남,충남태안군,N,550480130000,680051076000,129570946000,23.5378
2019,충남,충남홍성군,N,620989417000,783675449000,162686032000,26.1979
2019,충북,충북괴산군,N,417954306000,596769305000,178814999000,42.7834
2019,충북,충북단양군,N,384891756000,446027725000,61135969000,15.8839
2019,충북,충북보은군,N,397305589000,506898114000,109592525000,27.5839
2019,충북,충북본청,Y,5147136746000,6040218791000,893082045000,17.351
2019,충북,충북영동군,N,480275342000,666547245000,186271903000,38.7844
2019,충북,충북옥천군,N,450187913000,566295707000,116107794000,25.791
2019,충북,충북음성군,N,595227137000,714356109000,119128972000,20.014
2019,충북,충북제천시,N,798583004000,994449114000,195866110000,24.5267
2019,충북,충북증평군,N,210850364000,255578689000,44728325000,21.2133
2019,충북,충북진천군,N,442483875000,587527185000,145043310000,32.7793
2019,충북,충북청주시,N,2489252246000,3219211323000,729959077000,29.3244
2019,충북,충북충주시,N,953574880000,1302677448000,349102568000,36.6099
2020,강원,강원강릉시,N,1068571763000,1317415195000,248843432000,23.2875
2020,강원,강원고성군,N,379986745000,474509149000,94522404000,24.8752
2020,강원,강원동해시,N,450675402000,535829269000,85153867000,18.8947
2020,강원,강원본청,Y,7443524404000,8924156397000,1480631993000,19.8915
2020,강원,강원삼척시,N,617901728000,793593696000,175691968000,28.4336
2020,강원,강원속초시,N,441087897000,606988453000,165900556000,37.6117
2020,강원,강원양구군,N,395173096000,549136574000,153963478000,38.961
2020,강원,강원양양군,N,358155692000,469228860000,111073168000,31.0125
2020,강원,강원영월군,N,459750212000,579916979000,120166767000,26.1374
2020,강원,강원원주시,N,1464607463000,1911938572000,447331109000,30.5427
2020,강원,강원인제군,N,495452429000,688848613000,193396184000,39.0343
2020,강원,강원정선군,N,496763098000,594800551000,98037453000,19.7353
2020,강원,강원철원군,N,500418757000,682218755000,181799998000,36.3296
2020,강원,강원춘천시,N,1473952526000,1801679468000,327726942000,22.2346
2020,강원,강원태백시,N,385505667000,470986384000,85480717000,22.1737
2020,강원,강원평창군,N,505440851000,613533395000,108092544000,21.3858
2020,강원,강원홍천군,N,660344043000,801102046000,140758003000,21.3159
2020,강원,강원화천군,N,416811593000,557239534000,140427941000,33.691
2020,강원,강원횡성군,N,543385729000,726509398000,183123669000,33.7005
2020,경기,경기가평군,N,494820438000,700778473000,205958035000,41.6228
2020,경기,경기고양시,N,2971152158000,3770132141000,798979983000,26.8913
2020,경기,경기과천시,N,1105090762000,1245731373000,140640611000,12.7266
2020,경기,경기광명시,N,973837919000,1215177073000,241339154000,24.7823
2020,경기,경기광주시,N,1125972017000,1602421637000,476449620000,42.3145
2020,경기,경기구리시,N,667802208000,870697526000,202895318000,30.3825
2020,경기,경기군포시,N,776651207000,1085040168000,308388961000,39.7075
2020,경기,경기김포시,N,1492267551000,2063497508000,571229957000,38.2793
2020,경기,경기남양주시,N,1872998335000,2515881049000,642882714000,34.3237
2020,경기,경기동두천시,N,555646578000,642189738000,86543160000,15.5752
2020,경기,경기본청,Y,31737661131000,39058035752000,7320374621000,23.0653
2020,경기,경기부천시,N,2320644314000,2769006977000,448362663000,19.3206
2020,경기,경기성남시,N,3508177986000,4709336169000,1201158183000,34.2388
2020,경기,경기수원시,N,2990512017000,4302763284000,1312251267000,43.8805
2020,경기,경기시흥시,N,1672163475000,2267270479000,595107004000,35.589
2020,경기,경기안산시,N,2627782766000,3096041985000,468259219000,17.8196
2020,경기,경기안성시,N,944618500000,1347473748000,402855248000,42.6474
2020,경기,경기안양시,N,1730805720000,2331957350000,601151630000,34.7325
2020,경기,경기양주시,N,929734550000,1157823357000,228088807000,24.5327
2020,경기,경기양평군,N,774966559000,1005176556000,230209997000,29.7058
2020,경기,경기여주시,N,932975595000,1308758547000,375782952000,40.2779
2020,경기,경기연천군,N,560569179000,740329697000,179760518000,32.0675
2020,경기,경기오산시,N,680603265000,836619628000,156016363000,22.9232
2020,경기,경기용인시,N,2600280729000,3399115848000,798835119000,30.7211
2020,경기,경기의왕시,N,497734548000,760469625000,262735077000,52.7862
2020,경기,경기의정부시,N,1341329373000,1785478231000,444148858000,33.1126
2020,경기,경기이천시,N,1354714579000,1770988627000,416274048000,30.7278
2020,경기,경기파주시,N,1647555987000,2202208786000,554652799000,33.6652
2020,경기,경기평택시,N,2026597343000,2657303054000,630705711000,31.1214
2020,경기,경기포천시,N,1095087466000,1508257158000,413169692000,37.7294
2020,경기,경기하남시,N,783857469000,1153719668000,369862199000,47.1849
2020,경기,경기화성시,N,2609066445000,3802151250000,1193084805000,45.7284
2020,경남,경남거제시,N,1093035956000,1326701114000,233665158000,21.3776
2020,경남,경남거창군,N,780794145000,872203667000,91409522000,11.7072
2020,경남,경남고성군,N,633307999000,736512594000,103204595000,16.2961
2020,경남,경남김해시,N,1801048718000,2227641164000,426592446000,23.6858
2020,경남,경남남해군,N,578022039000,678250322000,100228283000,17.3399
2020,경남,경남밀양시,N,862186475000,1109215041000,247028566000,28.6514
2020,경남,경남본청,Y,9999440102000,12059752410000,2060312308000,20.6043
2020,경남,경남사천시,N,708163399000,826648654000,118485255000,16.7313
2020,경남,경남산청군,N,486991615000,564761053000,77769438000,15.9694
2020,경남,경남양산시,N,1316598547000,1518179805000,201581258000,15.3108
2020,경남,경남의령군,N,499953094000,580362750000,80409656000,16.0834
2020,경남,경남진주시,N,1922385703000,2376669466000,454283763000,23.6312
2020,경남,경남창녕군,N,568483866000,755118202000,186634336000,32.8302
2020,경남,경남창원시,N,3443068786000,4682942885000,1239874099000,36.0107
2020,경남,경남통영시,N,678063797000,838695781000,160631984000,23.6898
2020,경남,경남하동군,N,606951683000,693851060000,86899377000,14.3173
