회계연도,시도명,계층,세목명,금액,비중
2018,울산,시도,재산세,178905182000,0.29
2018,울산,시도,주민세,62931428000,0.1
2018,울산,시도,지방교육세,129193045000,0.21
2018,울산,시도,지방소득세,369941639000,0.59
2018,울산,시도,지역자원시설세,48341827000,0.08
2018,울산,시도,취득세,434267885000,0.7
2018,인천,군,과년도수입,1370958000,0.05
2018,인천,군,담배소비세,7444603000,0.27
2018,인천,군,도시계획세(재산세),0,0
2018,인천,군,도축세,0,0
2018,인천,군,자동차세,11221117000,0.4
2018,인천,군,재산세,18771504000,0.67
2018,인천,군,주민세,1719785000,0.06
2018,인천,군,지방소득세,11882859000,0.43
2018,인천,군,지역자원시설세,0,0
2018,인천,시도,과년도수입,-11872861000,-0.02
2018,인천,시도,담배소비세,190214672000,0.3
2018,인천,시도,도시계획세(재산세),0,0
2018,인천,시도,도축세,0,0
2018,인천,시도,등록면허세,93794658000,0.15
2018,인천,시도,레저세,21461781000,0.03
2018,인천,시도,자동차세,484995343000,0.78
2018,인천,시도,재산세,632804327000,1.01
2018,인천,시도,주민세,93241052000,0.15
2018,인천,시도,지방교육세,355794973000,0.57
2018,인천,시도,지방소득세,624116198000,1
2018,인천,시도,지역자원시설세,98588322000,0.16
2018,인천,시도,취득세,1524462286000,2.44
2018,전남,군,과년도수입,6484915000,0.23
2018,전남,군,담배소비세,56006939000,2.01
2018,전남,군,도시계획세(재산세),0,0
2018,전남,군,도축세,0,0
2018,전남,군,자동차세,146326005000,5.24
2018,전남,군,재산세,71689002000,2.57
2018,전남,군,주민세,17762171000,0.64
2018,전남,군,지방소득세,104438184000,3.74
2018,전남,군,지역자원시설세,0,0
2018,전남,시,과년도수입,1897676000,0.01
2018,전남,시,담배소비세,72549831000,0.38
2018,전남,시,도시계획세(재산세),0,0
2018,전남,시,도축세,0,0
2018,전남,시,자동차세,204780913000,1.07
2018,전남,시,재산세,152118922000,0.8
2018,전남,시,주민세,42728373000,0.22
2018,전남,시,지방소득세,350360732000,1.84
2018,전남,시,지역자원시설세,0,0
2018,전남,시도,과년도수입,6792483000,0.01
2018,전남,시도,담배소비세,0,0
2018,전남,시도,등록면허세,52006556000,0.08
2018,전남,시도,레저세,0,0
2018,전남,시도,자동차세,0,0
2018,전남,시도,지방교육세,167982211000,0.27
2018,전남,시도,지역자원시설세,83436495000,0.13
2018,전남,시도,취득세,566510331000,0.91
2018,전북,군,과년도수입,1146018000,0.04
2018,전북,군,담배소비세,22086242000,0.79
2018,전북,군,도시계획세(재산세),31000,0
2018,전북,군,도축세,0,0
2018,전북,군,자동차세,61603980000,2.21
2018,전북,군,재산세,31875801000,1.14
2018,전북,군,주민세,10810246000,0.39
2018,전북,군,지방소득세,53626290000,1.92
2018,전북,군,지역자원시설세,0,0
2018,전북,시,과년도수입,849183000,0
2018,전북,시,담배소비세,96198122000,0.5
2018,전북,시,도시계획세(재산세),61000,0
2018,전북,시,도축세,0,0
2018,전북,시,자동차세,241442091000,1.27
2018,전북,시,재산세,174783345000,0.92
2018,전북,시,주민세,36665402000,0.19
2018,전북,시,지방소득세,219863373000,1.15
2018,전북,시,지역자원시설세,0,0
2018,전북,시도,과년도수입,7265563000,0.01
2018,전북,시도,담배소비세,0,0
2018,전북,시도,등록면허세,51013556000,0.08
2018,전북,시도,레저세,0,0
2018,전북,시도,자동차세,0,0
2018,전북,시도,지방교육세,161803177000,0.25
2018,전북,시도,지역자원시설세,35755952000,0.06
2018,전북,시도,취득세,533317964000,0.85
2018,제주,시,과년도수입,-1401504000,-0.01
2018,제주,시,담배소비세,59428876000,0.31
2018,제주,시,자동차세,112912177000,0.59
2018,제주,시,재산세,150444127000,0.79
2018,제주,시,주민세,13719889000,0.07
2018,제주,시,지방소득세,185647219000,0.97
2018,제주,시,지역자원시설세,0,0
2018,제주,시도,과년도수입,12420669000,0.02
2018,제주,시도,도시계획세(재산세),0,0
2018,제주,시도,도축세,0,0
2018,제주,시도,등록면허세,36450936000,0.06
2018,제주,시도,레저세,62836396000,0.1
2018,제주,시도,지방교육세,129237536000,0.21
2018,제주,시도,지역자원시설세,17194867000,0.03
2018,제주,시도,취득세,537843166000,0.86
2018,충남,군,과년도수입,4929028000,0.18
2018,충남,군,담배소비세,33277656000,1.19
2018,충남,군,도시계획세(재산세),0,0
2018,충남,군,도축세,0,0
2018,충남,군,자동차세,77638953000,2.78
2018,충남,군,재산세,65100851000,2.33
2018,충남,군,주민세,12277056000,0.44
2018,충남,군,지방소득세,70947219000,2.54
2018,충남,군,지역자원시설세,0,0
2018,충남,시,과년도수입,20994073000,0.11
2018,충남,시,담배소비세,136762858000,0.72
2018,충남,시,도시계획세(재산세),0,0
2018,충남,시,도축세,0,0
2018,충남,시,자동차세,262584717000,1.38
2018,충남,시,재산세,306588705000,1.61
2018,충남,시,주민세,93144792000,0.49
2018,충남,시,지방소득세,650362947000,3.41
2018,충남,시,지역자원시설세,0,0
2018,충남,시도,과년도수입,2346295000,0.01
2018,충남,시도,담배소비세,0,0
2018,충남,시도,등록면허세,69685845000,0.11
2018,충남,시도,레저세,19014736000,0.03
2018,충남,시도,자동차세,0,0
2018,충남,시도,지방교육세,258281729000,0.41
2018,충남,시도,지역자원시설세,108623682000,0.17
2018,충남,시도,취득세,957899750000,1.54
2018,충북,군,과년도수입,2407166000,0.09
2018,충북,군,담배소비세,38304188000,1.37
2018,충북,군,도시계획세(재산세),0,0
2018,충북,군,도축세,0,0
2018,충북,군,자동차세,72362514000,2.59
2018,충북,군,재산세,59302287000,2.13
2018,충북,군,주민세,21619003000,0.77
2018,충북,군,지방소득세,115748659000,4.15
2018,충북,군,지역자원시설세,0,0
2018,충북,시,과년도수입,16326179000,0.09
2018,충북,시,담배소비세,85563266000,0.45
2018,충북,시,도시계획세(재산세),0,0
2018,충북,시,도축세,0,0
2018,충북,시,자동차세,195888235000,1.03
2018,충북,시,재산세,159836292000,0.84
2018,충북,시,주민세,43243871000,0.23
2018,충북,시,지방소득세,336251160000,1.76
2018,충북,시,지역자원시설세,0,0
2018,충북,시도,과년도수입,1241077000,0
2018,충북,시도,담배소비세,0,0
2018,충북,시도,등록면허세,45742051000,0.07
2018,충북,시도,레저세,0,0
2018,충북,시도,자동차세,0,0
2018,충북,시도,지방교육세,166556913000,0.27
2018,충북,시도,지역자원시설세,41158337000,0.07
2018,충북,시도,취득세,615504344000,0.98
2019,강원,군,과년도수입,5711872000,0.2
2019,강원,군,담배소비세,44845176000,1.57
2019,강원,군,도시계획세(재산세),0,0
2019,강원,군,자동차세,55920472000,1.96
2019,강원,군,재산세,63806129000,2.23
2019,강원,군,주민세,10119153000,0.35
2019,강원,군,지방소득세,67664884000,2.37
2019,강원,군,지역자원시설세,0,0
2019,강원,시,과년도수입,10207266000,0.05
2019,강원,시,담배소비세,83932633000,0.42
2019,강원,시,도시계획세(재산세),0,0
2019,강원,시,도축세,0,0
2019,강원,시,자동차세,166144148000,0.82
2019,강원,시,재산세,174264900000,0.86
2019,강원,시,주민세,29455897000,0.15
2019,강원,시,지방소득세,188351395000,0.93
2019,강원,시,지역자원시설세,0,0
2019,강원,시도,과년도수입,1054660000,0
2019,강원,시도,담배소비세,0,0
2019,강원,시도,등록면허세,42038268000,0.06
2019,강원,시도,레저세,0,0
2019,강원,시도,자동차세,0,0
2019,강원,시도,지방교육세,166840896000,0.25
2019,강원,시도,지역자원시설세,48615051000,0.08
2019,강원,시도,취득세,566992362000,0.84
2019,경기,군,과년도수입,4039729000,0.14
2019,경기,군,담배소비세,19429780000,0.68
2019,경기,군,도시계획세(재산세),0,0
2019,경기,군,자동차세,63524505000,2.22
2019,경기,군,재산세,56694004000,1.99
2019,경기,군,주민세,3318914000,0.12
2019,경기,군,지방소득세,40452740000,1.42
2019,경기,군,지역자원시설세,0,0
2019,경기,시,과년도수입,208328956000,1.03
2019,경기,시,담배소비세,813238175000,4.03
2019,경기,시,도시계획세(재산세),330000,0
2019,경기,시,도축세,0,0
2019,경기,시,자동차세,1821451693000,9.02
2019,경기,시,재산세,3254167190000,16.11
2019,경기,시,주민세,504571474000,2.5
2019,경기,시,지방소득세,4678849450000,23.16
2019,경기,시,지역자원시설세,0,0
2019,경기,시도,과년도수입,-66635565000,-0.1
2019,경기,시도,담배소비세,0,0
2019,경기,시도,등록면허세,503699316000,0.75
2019,경기,시도,레저세,519768217000,0.77
2019,경기,시도,자동차세,0,0
2019,경기,시도,지방교육세,1920701926000,2.85
2019,경기,시도,지역자원시설세,392714442000,0.59
2019,경기,시도,취득세,7329525793000,10.88
2019,경남,군,과년도수입,6208466000,0.22
2019,경남,군,담배소비세,34458023000,1.21
2019,경남,군,도시계획세(재산세),0,0
2019,경남,군,자동차세,75782595000,2.65
2019,경남,군,재산세,61956398000,2.17
2019,경남,군,주민세,13413419000,0.47
2019,경남,군,지방소득세,64370105000,2.25
2019,경남,군,지역자원시설세,0,0
2019,경남,시,과년도수입,28937476000,0.14
2019,경남,시,담배소비세,195052209000,0.97
2019,경남,시,도시계획세(재산세),0,0
2019,경남,시,자동차세,498420368000,2.47
2019,경남,시,재산세,528180212000,2.61
2019,경남,시,주민세,113965420000,0.56
2019,경남,시,지방소득세,574474770000,2.84
2019,경남,시,지역자원시설세,27302332000,0.14
2019,경남,시도,과년도수입,1037390000,0
2019,경남,시도,담배소비세,0,0
2019,경남,시도,등록면허세,106855445000,0.16
2019,경남,시도,레저세,84909945000,0.13
2019,경남,시도,자동차세,0,0
2019,경남,시도,지방교육세,391724269000,0.58
2019,경남,시도,지역자원시설세,76655591000,0.12
2019,경남,시도,취득세,1251609675000,1.86
2019,경북,군,과년도수입,7521503000,0.26
2019,경북,군,담배소비세,43803724000,1.53
2019,경북,군,도시계획세(재산세),0,0
2019,경북,군,자동차세,90920862000,3.18
2019,경북,군,재산세,71459694000,2.5
2019,경북,군,주민세,14200972000,0.5
2019,경북,군,지방소득세,79844105000,2.8
2019,경북,군,지역자원시설세,0,0
2019,경북,시,과년도수입,19277013000,0.1
2019,경북,시,담배소비세,155187523000,0.77
2019,경북,시,도시계획세(재산세),0,0
2019,경북,시,자동차세,374942428000,1.86
2019,경북,시,재산세,336363684000,1.66
2019,경북,시,주민세,94080325000,0.47
2019,경북,시,지방소득세,623845545000,3.09
2019,경북,시,지역자원시설세,0,0
2019,경북,시도,과년도수입,5037735000,0
2019,경북,시도,담배소비세,0,0
2019,경북,시도,등록면허세,76077560000,0.11
2019,경북,시도,레저세,2671779000,0
2019,경북,시도,자동차세,0,0
2019,경북,시도,지방교육세,267351871000,0.39
2019,경북,시도,지역자원시설세,141348547000,0.21
2019,경북,시도,취득세,775930154000,1.15
2019,광주,시도,과년도수입,19827712000,0.03
2019,광주,시도,담배소비세,92058111000,0.14
2019,광주,시도,도시계획세(재산세),0,0
2019,광주,시도,등록면허세,48761119000,0.07
2019,광주,시도,레저세,15756904000,0.02
2019,광주,시도,자동차세,216479956000,0.32
2019,광주,시도,재산세,205936049000,0.31
2019,광주,시도,주민세,44577689000,0.07
2019,광주,시도,지방교육세,147918653000,0.22
2019,광주,시도,지방소득세,350681126000,0.52
2019,광주,시도,지역자원시설세,31667854000,0.05
2019,광주,시도,취득세,494593655000,0.73
2019,대구,군,과년도수입,3215732000,0.11
2019,대구,군,담배소비세,15503782000,0.54
2019,대구,군,도시계획세(재산세),0,0
2019,대구,군,자동차세,50700112000,1.78
2019,대구,군,재산세,53603710000,1.88
2019,대구,군,주민세,11616606000,0.41
2019,대구,군,지방소득세,55360285000,1.94
2019,대구,군,지역자원시설세,0,0
2019,대구,시도,과년도수입,26328210000,0.04
2019,대구,시도,담배소비세,130398468000,0.19
2019,대구,시도,도시계획세(재산세),0,0
2019,대구,시도,등록면허세,67666873000,0.1
2019,대구,시도,레저세,7991931000,0.01
2019,대구,시도,자동차세,356407017000,0.53
2019,대구,시도,재산세,404295570000,0.6
2019,대구,시도,주민세,51063184000,0.08
2019,대구,시도,지방교육세,256834986000,0.38
2019,대구,시도,지방소득세,443855184000,0.66
2019,대구,시도,지역자원시설세,56250025000,0.08
2019,대구,시도,취득세,899652460000,1.33
2019,대전,시도,과년도수입,17151148000,0.03
2019,대전,시도,담배소비세,90224623000,0.13
2019,대전,시도,도시계획세(재산세),0,0
2019,대전,시도,등록면허세,38965995000,0.06
2019,대전,시도,레저세,16325087000,0.02
2019,대전,시도,자동차세,218174255000,0.32
2019,대전,시도,재산세,238258043000,0.35
2019,대전,시도,주민세,56516739000,0.09
2019,대전,시도,지방교육세,144631434000,0.21
2019,대전,시도,지방소득세,335776675000,0.5
2019,대전,시도,지역자원시설세,33865381000,0.05
2019,대전,시도,취득세,438461536000,0.65
2019,부산,군,과년도수입,-175195000,-0.01
2019,부산,군,담배소비세,10051199000,0.35
2019,부산,군,도시계획세(재산세),0,0
2019,부산,군,자동차세,21992397000,0.77
2019,부산,군,재산세,57278111000,2.01
2019,부산,군,주민세,6105602000,0.21
2019,부산,군,지방소득세,32373823000,1.13
2019,부산,군,지역자원시설세,0,0
2019,부산,시도,과년도수입,21913340000,0.03
2019,부산,시도,담배소비세,191794422000,0.28
2019,부산,시도,도시계획세(재산세),0,0
2019,부산,시도,도축세,0,0
2019,부산,시도,등록면허세,103801881000,0.16
2019,부산,시도,레저세,93749006000,0.14
2019,부산,시도,자동차세,572096485000,0.85
2019,부산,시도,재산세,667266079000,0.99
2019,부산,시도,주민세,97788145000,0.15
2019,부산,시도,지방교육세,387903091000,0.57
2019,부산,시도,지방소득세,732275675000,1.09
2019,부산,시도,지역자원시설세,126245850000,0.19
2019,부산,시도,취득세,1239620319000,1.84
2019,서울,시도,과년도수입,246068866000,0.37
2019,서울,시도,담배소비세,565435461000,0.84
2019,서울,시도,도시계획세(재산세),-3769000,0
2019,서울,시도,등록면허세,432419397000,0.64
2019,서울,시도,레저세,128188535000,0.19
2019,서울,시도,자동차세,940103848000,1.39
2019,서울,시도,재산세,4199072167000,6.23
2019,서울,시도,주민세,577113117000,0.86
2019,서울,시도,지방교육세,1563707612000,2.32
2019,서울,시도,지방소득세,5807780352000,8.62
2019,서울,시도,지역자원시설세,289260114000,0.43
2019,서울,시도,취득세,5590806461000,8.29
2019,세종,시도,과년도수입,109165000,0
2019,세종,시도,담배소비세,15661992000,0.02
2019,세종,시도,도시계획세(재산세),0,0
2019,세종,시도,등록면허세,12965144000,0.02
2019,세종,시도,레저세,0,0
2019,세종,시도,자동차세,42129499000,0.06
2019,세종,시도,재산세,88309571000,0.13
2019,세종,시도,주민세,9213615000,0.01
2019,세종,시도,지방교육세,46865658000,0.07
2019,세종,시도,지방소득세,72375876000,0.11
2019,세종,시도,지역자원시설세,11613489000,0.02
2019,세종,시도,취득세,251770368000,0.37
2019,울산,군,과년도수입,2476901000,0.09
2019,울산,군,담배소비세,16640139000,0.58
2019,울산,군,도시계획세(재산세),0,0
2019,울산,군,자동차세,51399731000,1.8
2019,울산,군,재산세,70260725000,2.46
2019,울산,군,주민세,17486183000,0.61
2019,울산,군,지방소득세,105745830000,3.7
2019,울산,군,지역자원시설세,0,0
2019,울산,시도,과년도수입,8694361000,0.01
2019,울산,시도,담배소비세,61432761000,0.09
2019,울산,시도,도시계획세(재산세),0,0
2019,울산,시도,등록면허세,38022026000,0.06
2019,울산,시도,레저세,0,0
2019,울산,시도,자동차세,131767278000,0.2
2019,울산,시도,재산세,186700692000,0.28
2019,울산,시도,주민세,61191950000,0.09
2019,울산,시도,지방교육세,135539176000,0.2
2019,울산,시도,지방소득세,339130964000,0.5
2019,울산,시도,지역자원시설세,61117032000,0.09
2019,울산,시도,취득세,478675297000,0.71
2019,인천,군,과년도수입,1438227000,0.05
2019,인천,군,담배소비세,7431622000,0.26
2019,인천,군,도시계획세(재산세),0,0
2019,인천,군,자동차세,15085667000,0.53
2019,인천,군,재산세,19663537000,0.69
2019,인천,군,주민세,1836566000,0.06
2019,인천,군,지방소득세,12462304000,0.44
2019,인천,군,지역자원시설세,0,0
2019,인천,시도,과년도수입,45890825000,0.07
2019,인천,시도,담배소비세,182311519000,0.27
2019,인천,시도,도시계획세(재산세),0,0
2019,인천,시도,등록면허세,100880347000,0.15
2019,인천,시도,레저세,20480316000,0.03
2019,인천,시도,자동차세,489498436000,0.73
2019,인천,시도,재산세,689027166000,1.02
2019,인천,시도,주민세,102641049000,0.15
2019,인천,시도,지방교육세,370247372000,0.55
2019,인천,시도,지방소득세,606687785000,0.9
2019,인천,시도,지역자원시설세,100930761000,0.15
2019,인천,시도,취득세,1621505171000,2.4
2019,전남,군,과년도수입,8156244000,0.29
2019,전남,군,담배소비세,55636407000,1.95
2019,전남,군,도시계획세(재산세),0,0
2019,전남,군,자동차세,177977027000,6.23
2019,전남,군,재산세,77861109000,2.73
2019,전남,군,주민세,19295465000,0.68
2019,전남,군,지방소득세,107578589000,3.77
2019,전남,군,지역자원시설세,0,0
2019,전남,시,과년도수입,7995850000,0.04
2019,전남,시,담배소비세,73121613000,0.36
2019,전남,시,도시계획세(재산세),0,0
2019,전남,시,자동차세,201143764000,1
2019,전남,시,재산세,161880251000,0.8
2019,전남,시,주민세,46606098000,0.23
2019,전남,시,지방소득세,372474906000,1.84
2019,전남,시,지역자원시설세,0,0
2019,전남,시도,과년도수입,5781428000,0.01
2019,전남,시도,담배소비세,0,0
2019,전남,시도,등록면허세,61539619000,0.09
2019,전남,시도,레저세,0,0
2019,전남,시도,자동차세,0,0
2019,전남,시도,지방교육세,174436649000,0.25
2019,전남,시도,지역자원시설세,76958750000,0.12
2019,전남,시도,취득세,598604584000,0.89
2019,전북,군,과년도수입,3340355000,0.12
2019,전북,군,담배소비세,21976302000,0.77
2019,전북,군,도시계획세(재산세),0,0
2019,전북,군,도축세,0,0
2019,전북,군,자동차세,59946795000,2.1
2019,전북,군,재산세,34272995000,1.2
2019,전북,군,주민세,11083835000,0.39
2019,전북,군,지방소득세,55388732000,1.94
2019,전북,군,지역자원시설세,0,0
2019,전북,시,과년도수입,18688260000,0.09
2019,전북,시,담배소비세,94286172000,0.47
2019,전북,시,도시계획세(재산세),0,0
2019,전북,시,자동차세,250593965000,1.24
2019,전북,시,재산세,184460517000,0.91
2019,전북,시,주민세,38101812000,0.19
2019,전북,시,지방소득세,229574149000,1.14
2019,전북,시,지역자원시설세,0,0
2019,전북,시도,과년도수입,6588273000,0.01
2019,전북,시도,담배소비세,0,0
2019,전북,시도,등록면허세,48210683000,0.07
2019,전북,시도,레저세,0,0
2019,전북,시도,자동차세,0,0
2019,전북,시도,지방교육세,162825603000,0.24
2019,전북,시도,지역자원시설세,38412848000,0.06
2019,전북,시도,취득세,526566559000,0.79
2019,제주,시,과년도수입,35744000,0
2019,제주,시,담배소비세,57097935000,0.28
2019,제주,시,자동차세,127422369000,0.63
2019,제주,시,재산세,170813646000,0.85
2019,제주,시,주민세,15223103000,0.08
2019,제주,시,지방소득세,199789793000,0.99
2019,제주,시,지역자원시설세,0,0
2019,제주,시도,과년도수입,10177689000,0.02
2019,제주,시도,도시계획세(재산세),0,0
2019,제주,시도,등록면허세,35138844000,0.05
2019,제주,시도,레저세,62666318000,0.09
2019,제주,시도,지방교육세,123611062000,0.18
2019,제주,시도,지역자원시설세,17388820000,0.03
2019,제주,시도,취득세,478572678000,0.71
2019,충남,군,과년도수입,5602584000,0.2
2019,충남,군,담배소비세,32976172000,1.15
2019,충남,군,도시계획세(재산세),0,0
2019,충남,군,도축세,0,0
2019,충남,군,자동차세,79173192000,2.77
2019,충남,군,재산세,67321255000,2.36
2019,충남,군,주민세,12899412000,0.45
2019,충남,군,지방소득세,72022958000,2.52
2019,충남,군,지역자원시설세,0,0
2019,충남,시,과년도수입,21852285000,0.11
2019,충남,시,담배소비세,133213535000,0.66
2019,충남,시,도시계획세(재산세),0,0
2019,충남,시,자동차세,297235886000,1.47
2019,충남,시,재산세,320281948000,1.59
2019,충남,시,주민세,96753970000,0.48
2019,충남,시,지방소득세,612811809000,3.03
2019,충남,시,지역자원시설세,0,0
2019,충남,시도,과년도수입,-6870590000,-0.01
2019,충남,시도,담배소비세,0,0
2019,충남,시도,등록면허세,70600095000,0.11
2019,충남,시도,레저세,17961520000,0.03
2019,충남,시도,자동차세,0,0
2019,충남,시도,지방교육세,248223340000,0.37
2019,충남,시도,지역자원시설세,106126982000,0.16
2019,충남,시도,취득세,785452117000,1.17
2019,충북,군,과년도수입,4219430000,0.15
2019,충북,군,담배소비세,38086186000,1.33
2019,충북,군,도시계획세(재산세),0,0
2019,충북,군,자동차세,70327941000,2.46
2019,충북,군,재산세,62879076000,2.2
2019,충북,군,주민세,23051851000,0.81
2019,충북,군,지방소득세,115820096000,4.06
2019,충북,군,지역자원시설세,0,0
2019,충북,시,과년도수입,12357419000,0.06
2019,충북,시,담배소비세,82427403000,0.41
2019,충북,시,도시계획세(재산세),0,0
2019,충북,시,자동차세,208345018000,1.03
2019,충북,시,재산세,170780969000,0.85
2019,충북,시,주민세,46282348000,0.23
2019,충북,시,지방소득세,448089262000,2.22
2019,충북,시,지역자원시설세,0,0
2019,충북,시도,과년도수입,-2207182000,0
2019,충북,시도,담배소비세,0,0
2019,충북,시도,등록면허세,49797630000,0.08
2019,충북,시도,레저세,0,0
2019,충북,시도,자동차세,0,0
2019,충북,시도,지방교육세,167622663000,0.25
2019,충북,시도,지역자원시설세,44089992000,0.07
2019,충북,시도,취득세,586338310000,0.87
2020,강원,군,과년도수입,4941125000,0.17
2020,강원,군,담배소비세,47975932000,1.65
2020,강원,군,도시계획세(재산세),0,0
2020,강원,군,자동차세,59468773000,2.04
2020,강원,군,재산세,64444291000,2.21
2020,강원,군,주민세,9987484000,0.34
2020,강원,군,지방소득세,71576388000,2.46
2020,강원,군,지역자원시설세,0,0
2020,강원,시,과년도수입,12093103000,0.06
2020,강원,시,담배소비세,89664608000,0.46
2020,강원,시,도시계획세(재산세),0,0
2020,강원,시,자동차세,169182159000,0.86
2020,강원,시,재산세,182785993000,0.93
2020,강원,시,주민세,29060391000,0.15
2020,강원,시,지방소득세,197308429000,1.01
2020,강원,시,지역자원시설세,0,0
2020,강원,시도,과년도수입,1917457000,0
2020,강원,시도,담배소비세,0,0
2020,강원,시도,등록면허세,44366334000,0.06
2020,강원,시도,레저세,0,0
2020,강원,시도,자동차세,0,0
2020,강원,시도,지방교육세,178937854000,0.23
2020,강원,시도,지역자원시설세,50392339000,0.06
2020,강원,시도,취득세,638624192000,0.8
2020,경기,군,과년도수입,5543385000,0.19
2020,경기,군,담배소비세,21764042000,0.75
2020,경기,군,도시계획세(재산세),0,0
2020,경기,군,자동차세,37946635000,1.3
2020,경기,군,재산세,58827670000,2.02
2020,경기,군,주민세,3281765000,0.11
2020,경기,군,지방소득세,42126398000,1.45
2020,경기,군,지역자원시설세,0,0
2020,경기,시,과년도수입,72584285000,0.37
2020,경기,시,담배소비세,871323758000,4.45
2020,경기,시,도시계획세(재산세),0,0
2020,경기,시,자동차세,1929636371000,9.86
2020,경기,시,재산세,3515724742000,17.97
2020,경기,시,주민세,508689852000,2.6
2020,경기,시,지방소득세,4098022324000,20.95
2020,경기,시,지역자원시설세,0,0
2020,경기,시도,과년도수입,-77900140000,-0.1
2020,경기,시도,담배소비세,0,0
2020,경기,시도,등록면허세,562410687000,0.7
2020,경기,시도,레저세,91582059000,0.12
2020,경기,시도,자동차세,0,0
2020,경기,시도,지방교육세,1983546638000,2.5
2020,경기,시도,지역자원시설세,425706224000,0.54
2020,경기,시도,취득세,9005247592000,11.32
2020,경남,군,과년도수입,4693504000,0.16
2020,경남,군,담배소비세,35713928000,1.23
2020,경남,군,도시계획세(재산세),0,0
2020,경남,군,자동차세,76907925000,2.64
2020,경남,군,재산세,65716194000,2.26
2020,경남,군,주민세,13461125000,0.46
2020,경남,군,지방소득세,67423150000,2.32
2020,경남,군,지역자원시설세,0,0
2020,경남,시,과년도수입,19495223000,0.1
2020,경남,시,담배소비세,206247300000,1.05
2020,경남,시,도시계획세(재산세),0,0
2020,경남,시,자동차세,509458095000,2.6
2020,경남,시,재산세,542482109000,2.77
2020,경남,시,주민세,110653025000,0.57
2020,경남,시,지방소득세,574814509000,2.94
2020,경남,시,지역자원시설세,28634328000,0.15
2020,경남,시도,과년도수입,-17123732000,-0.02
2020,경남,시도,담배소비세,0,0
2020,경남,시도,등록면허세,118891648000,0.15
2020,경남,시도,레저세,16537367000,0.02
2020,경남,시도,자동차세,0,0
2020,경남,시도,지방교육세,376105799000,0.47
2020,경남,시도,지역자원시설세,75627256000,0.1
2020,경남,시도,취득세,1326170551000,1.67
2020,경북,군,과년도수입,5801446000,0.2
2020,경북,군,담배소비세,45466503000,1.56
2020,경북,군,도시계획세(재산세),0,0
2020,경북,군,자동차세,109294578000,3.75
2020,경북,군,재산세,75905497000,2.61
2020,경북,군,주민세,10909070000,0.37
2020,경북,군,지방소득세,83310083000,2.86
2020,경북,군,지역자원시설세,0,0
2020,경북,시,과년도수입,1517792000,0.01
2020,경북,시,담배소비세,162758237000,0.83
2020,경북,시,도시계획세(재산세),0,0
2020,경북,시,자동차세,382053556000,1.95
2020,경북,시,재산세,352346701000,1.8
2020,경북,시,주민세,85347872000,0.44
2020,경북,시,지방소득세,541675771000,2.77
2020,경북,시,지역자원시설세,0,0
2020,경북,시도,과년도수입,7776751000,0.01
2020,경북,시도,담배소비세,0,0
2020,경북,시도,등록면허세,75672271000,0.09
2020,경북,시도,레저세,258098000,0
2020,경북,시도,자동차세,0,0
2020,경북,시도,지방교육세,280174638000,0.35
2020,경북,시도,지역자원시설세,144689997000,0.18
2020,경북,시도,취득세,871167210000,1.1
2020,광주,시도,과년도수입,7783356000,0.01
2020,광주,시도,담배소비세,98437219000,0.12
2020,광주,시도,도시계획세(재산세),0,0
2020,광주,시도,등록면허세,50172716000,0.06
2020,광주,시도,레저세,2454233000,0
2020,광주,시도,자동차세,283895764000,0.36
2020,광주,시도,재산세,225483634000,0.28
2020,광주,시도,주민세,45213713000,0.05
2020,광주,시도,지방교육세,153660691000,0.19
2020,광주,시도,지방소득세,351952587000,0.44
2020,광주,시도,지역자원시설세,33515937000,0.04
2020,광주,시도,취득세,555814997000,0.7
2020,대구,군,과년도수입,3282569000,0.11
2020,대구,군,담배소비세,16372591000,0.56
2020,대구,군,도시계획세(재산세),0,0
2020,대구,군,자동차세,47054913000,1.62
2020,대구,군,재산세,57361202000,1.97
2020,대구,군,주민세,10295845000,0.35
2020,대구,군,지방소득세,65328999000,2.24
2020,대구,군,지역자원시설세,0,0
2020,대구,시도,과년도수입,17964913000,0.02
2020,대구,시도,담배소비세,137730474000,0.17
2020,대구,시도,도시계획세(재산세),0,0
2020,대구,시도,등록면허세,71134443000,0.09
2020,대구,시도,레저세,1194710000,0
2020,대구,시도,자동차세,333695818000,0.42
2020,대구,시도,재산세,435723049000,0.55
2020,대구,시도,주민세,43801498000,0.05
2020,대구,시도,지방교육세,284805925000,0.36
2020,대구,시도,지방소득세,443972532000,0.56
2020,대구,시도,지역자원시설세,58106709000,0.07
2020,대구,시도,취득세,1175690942000,1.48
2020,대전,시도,과년도수입,5114817000,0
2020,대전,시도,담배소비세,96726766000,0.12
2020,대전,시도,도시계획세(재산세),0,0
2020,대전,시도,등록면허세,41739498000,0.05
2020,대전,시도,레저세,2899365000,0
2020,대전,시도,자동차세,225734200000,0.28
2020,대전,시도,재산세,253479150000,0.32
2020,대전,시도,주민세,58032001000,0.07
2020,대전,시도,지방교육세,154373640000,0.19
2020,대전,시도,지방소득세,352598589000,0.44
2020,대전,시도,지역자원시설세,35030000000,0.04
2020,대전,시도,취득세,566684906000,0.71
2020,부산,군,과년도수입,749077000,0.03
2020,부산,군,담배소비세,10636898000,0.37
2020,부산,군,도시계획세(재산세),0,0
2020,부산,군,자동차세,30189135000,1.04
