회계연도,지역명,자치단체명,본청여부,당초예산,세입결산,오차액,오차율
2018,경북,경북고령군,N,298230102000,401666092239,103435990239,34.6833
2018,경북,경북구미시,N,1131053956000,1489049300116,357995344116,31.6515
2018,경북,경북군위군,N,316836293000,460002777123,143166484123,45.1863
2018,경북,경북김천시,N,1015363658000,1324246927527,308883269527,30.4209
2018,경북,경북문경시,N,630770000000,817546037583,186776037583,29.6108
2018,경북,경북본청,Y,8988625470000,10216166768718,1227541298718,13.6566
2018,경북,경북봉화군,N,377671104000,583140883010,205469779010,54.4044
2018,경북,경북상주시,N,783260031000,1244596307843,461336276843,58.8995
2018,경북,경북성주군,N,410617000000,584951226029,174334226029,42.4567
2018,경북,경북안동시,N,1038342584000,1433697185473,395354601473,38.0755
2018,경북,경북영덕군,N,409638832000,643824265768,234185433768,57.1688
2018,경북,경북영양군,N,276381336000,397049978995,120668642995,43.6602
2018,경북,경북영주시,N,660008787000,928644530146,268635743146,40.7018
2018,경북,경북영천시,N,685581213000,1029188622014,343607409014,50.1191
2018,경북,경북예천군,N,408280060000,595709010774,187428950774,45.907
2018,경북,경북울릉군,N,158720521000,209910218509,51189697509,32.2515
2018,경북,경북울진군,N,708604145000,1007556279899,298952134899,42.1889
2018,경북,경북의성군,N,521260211000,784655652929,263395441929,50.5305
2018,경북,경북청도군,N,360074613000,533505770282,173431157282,48.1653
2018,경북,경북청송군,N,313115340000,460800870487,147685530487,47.1665
2018,경북,경북칠곡군,N,462600000000,586441184201,123841184201,26.7707
2018,경북,경북포항시,N,1788612073000,2392424225968,603812152968,33.7587
2018,광주,광주광산구,N,558649256000,706531655764,147882399764,26.4714
2018,광주,광주남구,N,329053321000,459605962421,130552641421,39.6752
2018,광주,광주동구,N,223194668000,413990783861,190796115861,85.4842
2018,광주,광주본청,Y,4831332449000,5607735703144,776403254144,16.0702
2018,광주,광주북구,N,590398512000,730302407668,139903895668,23.6965
2018,광주,광주서구,N,427343784000,553272537972,125928753972,29.4678
2018,대구,대구남구,N,310448396000,372400637376,61952241376,19.9557
2018,대구,대구달서구,N,675723545000,763264563226,87541018226,12.9552
2018,대구,대구달성군,N,670611471000,1026716220178,356104749178,53.1015
2018,대구,대구동구,N,546915163000,680188692465,133273529465,24.3682
2018,대구,대구본청,Y,8225054197000,9151341005264,926286808264,11.2618
2018,대구,대구북구,N,559865401000,661431602038,101566201038,18.1412
2018,대구,대구서구,N,333071273000,430247981499,97176708499,29.176
2018,대구,대구수성구,N,543168356000,674681881806,131513525806,24.2123
2018,대구,대구중구,N,215093513000,305898559649,90805046649,42.2165
2018,대전,대전대덕구,N,381256469000,449212680145,67956211145,17.8243
2018,대전,대전동구,N,445820244000,504235834543,58415590543,13.1029
2018,대전,대전본청,Y,5245889339000,6177872393605,931983054605,17.766
2018,대전,대전서구,N,643714927000,786879170965,143164243965,22.2403
2018,대전,대전유성구,N,502720660000,607991506142,105270846142,20.9402
2018,대전,대전중구,N,396943784000,466379732792,69435948792,17.4926
2018,부산,부산강서구,N,270964808000,430236435481,159271627481,58.7795
2018,부산,부산금정구,N,357298287000,454339352374,97041065374,27.1597
2018,부산,부산기장군,N,488140524000,672925447307,184784923307,37.8549
2018,부산,부산남구,N,335129589000,475065986788,139936397788,41.7559
2018,부산,부산동구,N,220102825000,293331812103,73228987103,33.2704
2018,부산,부산동래구,N,361830287000,487060259040,125229972040,34.6101
2018,부산,부산본청,Y,11999130268000,13347034403477,1347904135477,11.2333
2018,부산,부산부산진구,N,510289800000,614454256000,104164456000,20.4128
2018,부산,부산북구,N,404596914000,512844543880,108247629880,26.7544
2018,부산,부산사상구,N,338137556000,436085903454,97948347454,28.967
2018,부산,부산사하구,N,423055754000,585574225663,162518471663,38.4154
2018,부산,부산서구,N,237936341000,342086516720,104150175720,43.7723
2018,부산,부산수영구,N,260739327000,368096256300,107356929300,41.174
2018,부산,부산연제구,N,294989614000,385388506226,90398892226,30.6448
2018,부산,부산영도구,N,258236679000,372487900850,114251221850,44.2428
2018,부산,부산중구,N,162753418000,213215581159,50462163159,31.0053
2018,부산,부산해운대구,N,517823282000,641320436668,123497154668,23.8493
2018,서울,서울강남구,N,1116394383000,1461352692788,344958309788,30.8993
2018,서울,서울강동구,N,643467658000,925005465702,281537807702,43.7532
2018,서울,서울강북구,N,625116482000,764101810853,138985328853,22.2335
2018,서울,서울강서구,N,882461807000,1061946996459,179485189459,20.3391
2018,서울,서울관악구,N,629732299000,775068370926,145336071926,23.079
2018,서울,서울광진구,N,540058469000,702598994303,162540525303,30.0968
2018,서울,서울구로구,N,635781434000,813272234163,177490800163,27.917
2018,서울,서울금천구,N,415503060000,565539666440,150036606440,36.1096
2018,서울,서울노원구,N,817693708000,1036476789371,218783081371,26.7561
2018,서울,서울도봉구,N,552311772000,717283928363,164972156363,29.8694
2018,서울,서울동대문구,N,540606087000,689948368269,149342281269,27.625
2018,서울,서울동작구,N,563783631000,719021759023,155238128023,27.5351
2018,서울,서울마포구,N,607190936000,743273769557,136082833557,22.4119
2018,서울,서울본청,Y,33867016155000,41377020698739,7510004543739,22.175
2018,서울,서울서대문구,N,518422063000,697292557731,178870494731,34.5029
2018,서울,서울서초구,N,791158956000,923637989209,132479033209,16.7449
2018,서울,서울성동구,N,473653634000,588576978714,114923344714,24.2632
2018,서울,서울성북구,N,654567325000,820543645426,165976320426,25.3566
2018,서울,서울송파구,N,748745073000,899544886966,150799813966,20.1403
2018,서울,서울양천구,N,640412597000,843940704552,203528107552,31.7808
2018,서울,서울영등포구,N,551748191000,714498364218,162750173218,29.4972
2018,서울,서울용산구,N,425137651000,516701909093,91564258093,21.5376
2018,서울,서울은평구,N,676732329000,865366058795,188633729795,27.8742
2018,서울,서울종로구,N,509143439000,660559483553,151416044553,29.7394
2018,서울,서울중구,N,457408501000,579796368673,122387867673,26.7568
2018,서울,서울중랑구,N,598910507000,779400191450,180489684450,30.1363
2018,세종,세종본청,Y,1723055251000,2104924165961,381868914961,22.1623
2018,울산,울산남구,N,465551969000,598601235051,133049266051,28.5788
2018,울산,울산동구,N,259495692000,331469016371,71973324371,27.7358
2018,울산,울산본청,Y,3917128549000,4520267804110,603139255110,15.3975
2018,울산,울산북구,N,308229514000,433837588494,125608074494,40.7515
2018,울산,울산울주군,N,1091774115000,1154718026115,62943911115,5.7653
2018,울산,울산중구,N,353151079000,465575194869,112424115869,31.8346
2018,인천,인천강화군,N,444111527000,625669484251,181557957251,40.8812
2018,인천,인천계양구,N,432337227000,578385646591,146048419591,33.7811
2018,인천,인천남동구,N,749535539000,905745824461,156210285461,20.8409
2018,인천,인천동구,N,257196669000,336680274449,79483605449,30.9038
2018,인천,인천미추홀구,N,599021159000,694933869771,95912710771,16.0116
2018,인천,인천본청,Y,9538301886000,11000112773514,1461810887514,15.3257
2018,인천,인천부평구,N,737555302000,844779755092,107224453092,14.5378
2018,인천,인천서구,N,779809591000,972125625889,192316034889,24.6619
2018,인천,인천연수구,N,535760677000,633500012907,97739335907,18.2431
2018,인천,인천옹진군,N,271003935000,374675591880,103671656880,38.2547
2018,인천,인천중구,N,356594747000,463078600752,106483853752,29.8613
2018,전남,전남강진군,N,339940335000,547451566919,207511231919,61.0434
2018,전남,전남고흥군,N,561870778000,965931650165,404060872165,71.9135
2018,전남,전남곡성군,N,361641530000,512696804227,151055274227,41.7693
2018,전남,전남광양시,N,955420243000,995387514808,39967271808,4.1832
2018,전남,전남구례군,N,279975525000,389672343972,109696818972,39.1809
2018,전남,전남나주시,N,646664726000,979576701518,332911975518,51.4814
2018,전남,전남담양군,N,367691888000,557408848381,189716960381,51.5967
2018,전남,전남목포시,N,696598340000,925106308765,228507968765,32.8034
2018,전남,전남무안군,N,445186164000,796271936793,351085772793,78.8627
2018,전남,전남보성군,N,436149441000,677674546707,241525105707,55.3767
2018,전남,전남본청,Y,7570448795000,8669058216080,1098609421080,14.5118
2018,전남,전남순천시,N,1204114785000,1614903104119,410788319119,34.1154
2018,전남,전남신안군,N,433790912000,758851982751,325061070751,74.935
2018,전남,전남여수시,N,1119820728000,1791955168683,672134440683,60.0216
2018,전남,전남영광군,N,505715975000,727703531140,221987556140,43.8957
2018,전남,전남영암군,N,440419450000,667532506759,227113056759,51.5674
2018,전남,전남완도군,N,379487033000,614704445655,235217412655,61.983
2018,전남,전남장성군,N,400060888000,567841514800,167780626800,41.9388
2018,전남,전남장흥군,N,341954707000,550674889846,208720182846,61.0374
2018,전남,전남진도군,N,313325190000,562890236887,249565046887,79.6505
2018,전남,전남함평군,N,334852459000,468367475226,133515016226,39.8728
2018,전남,전남해남군,N,573285132000,1017968522167,444683390167,77.5676
2018,전남,전남화순군,N,493796715000,756898484640,263101769640,53.2814
2018,전북,전북고창군,N,572335168000,754394135171,182058967171,31.8099
2018,전북,전북군산시,N,1014561053000,1380783856595,366222803595,36.0967
2018,전북,전북김제시,N,652346567000,951444618949,299098051949,45.8496
2018,전북,전북남원시,N,658880355000,885856468729,226976113729,34.4488
2018,전북,전북무주군,N,326466630000,463088701595,136622071595,41.8487
2018,전북,전북본청,Y,6407876434000,6884704468666,476828034666,7.4413
2018,전북,전북부안군,N,572280497000,708495880226,136215383226,23.8022
2018,전북,전북순창군,N,354395879000,491661017892,137265138892,38.7321
2018,전북,전북완주군,N,615891223000,730563785184,114672562184,18.619
2018,전북,전북익산시,N,1109587721000,1505360497184,395772776184,35.6685
2018,전북,전북임실군,N,379615281000,516825395132,137210114132,36.1445
2018,전북,전북장수군,N,314208743000,471934196181,157725453181,50.1977
2018,전북,전북전주시,N,1828571345000,2244088924323,415517579323,22.7236
2018,전북,전북정읍시,N,821975235000,1083264874576,261289639576,31.788
2018,전북,전북진안군,N,413229406000,523572167969,110342761969,26.7025
2018,제주,제주본청,Y,5776143019000,6850370332629,1074227313629,18.5977
2018,충남,충남계룡시,N,164241667000,260734757813,96493090813,58.7507
2018,충남,충남공주시,N,601970816000,1049146995230,447176179230,74.2854
2018,충남,충남금산군,N,375403230000,543010991387,167607761387,44.6474
2018,충남,충남논산시,N,694783192000,1007157396267,312374204267,44.96
2018,충남,충남당진시,N,848691963000,1115943485720,267251522720,31.4898
2018,충남,충남보령시,N,704586736000,1003030471367,298443735367,42.3573
2018,충남,충남본청,Y,6647717000000,7320245670324,672528670324,10.1167
2018,충남,충남부여군,N,496978375000,928172045997,431193670997,86.7631
2018,충남,충남서산시,N,815294631000,1253550296078,438255665078,53.7543
2018,충남,충남서천군,N,452743353000,639025170756,186281817756,41.1451
2018,충남,충남아산시,N,997304325000,1466811099115,469506774115,47.0776
2018,충남,충남예산군,N,550754195000,803107047938,252352852938,45.8195
2018,충남,충남천안시,N,1704700000000,2403812340989,699112340989,41.0109
2018,충남,충남청양군,N,359684099000,515203761059,155519662059,43.2378
2018,충남,충남태안군,N,476268190000,716114475534,239846285534,50.3595
2018,충남,충남홍성군,N,582565362000,709939345938,127373983938,21.8643
2018,충북,충북괴산군,N,358162115000,652499189210,294337074210,82.1798
2018,충북,충북단양군,N,336141990000,501978963620,165836973620,49.3354
2018,충북,충북보은군,N,366039101000,561339752195,195300651195,53.3551
2018,충북,충북본청,Y,4653600491000,5405120670252,751520179252,16.1492
2018,충북,충북영동군,N,431730571000,635933486420,204202915420,47.2987
2018,충북,충북옥천군,N,413435072000,574596200610,161161128610,38.981
2018,충북,충북음성군,N,557157311000,771851237037,214693926037,38.5338
2018,충북,충북제천시,N,709954920000,1081045695908,371090775908,52.2696
2018,충북,충북증평군,N,191227395000,267514748920,76287353920,39.8935
2018,충북,충북진천군,N,396359866000,623803947342,227444081342,57.3832
2018,충북,충북청주시,N,2289791382000,3083138046026,793346664026,34.6471
2018,충북,충북충주시,N,893121018000,1411351791248,518230773248,58.0247
2019,강원,강원강릉시,N,964604065000,1551890958128,587286893128,60.8837
2019,강원,강원고성군,N,308024162000,606758026286,298733864286,96.9839
2019,강원,강원동해시,N,380717378000,617988893618,237271515618,62.3222
2019,강원,강원본청,Y,6724093516000,7977974386357,1253880870357,18.6476
2019,강원,강원삼척시,N,554391033000,974329244941,419938211941,75.7477
2019,강원,강원속초시,N,372491854000,609281719681,236789865681,63.5691
2019,강원,강원양구군,N,364232815000,581769463667,217536648667,59.7246
2019,강원,강원양양군,N,295255343000,499075887252,203820544252,69.032
2019,강원,강원영월군,N,403405596000,701832089614,298426493614,73.9768
2019,강원,강원원주시,N,1290473396000,1915439543553,624966147553,48.4292
2019,강원,강원인제군,N,470347012000,766760672515,296413660515,63.0202
2019,강원,강원정선군,N,461924410000,692181439038,230257029038,49.8473
2019,강원,강원철원군,N,461030032000,670377325151,209347293151,45.4086
2019,강원,강원춘천시,N,1303897448000,1879760759738,575863311738,44.1648
2019,강원,강원태백시,N,387129319000,556239541252,169110222252,43.6831
2019,강원,강원평창군,N,418980466000,655208011021,236227545021,56.3815
2019,강원,강원홍천군,N,594637960000,922205464302,327567504302,55.0869
2019,강원,강원화천군,N,331635467000,553405774196,221770307196,66.8717
2019,강원,강원횡성군,N,472139037000,746069376201,273930339201,58.019
2019,경기,경기가평군,N,454499352000,712659537973,258160185973,56.801
2019,경기,경기고양시,N,2409329445000,3545396153696,1136066708696,47.1528
2019,경기,경기과천시,N,486977889000,726257822124,239279933124,49.1357
2019,경기,경기광명시,N,878570360000,1155934415183,277364055183,31.5699
2019,경기,경기광주시,N,1045100911000,1745618899997,700517988997,67.0287
2019,경기,경기구리시,N,610029411000,888778611023,278749200023,45.6944
2019,경기,경기군포시,N,783150390000,1014210162387,231059772387,29.5039
2019,경기,경기김포시,N,1205922676000,1822440767839,616518091839,51.1242
2019,경기,경기남양주시,N,1596685823000,2391691577445,795005754445,49.791
2019,경기,경기동두천시,N,485089319000,751488241305,266398922305,54.9175
2019,경기,경기본청,Y,29466252442000,34550528003466,5084275561466,17.2546
2019,경기,경기부천시,N,1985793556000,2511898178161,526104622161,26.4934
2019,경기,경기성남시,N,3454134430000,4270795204359,816660774359,23.643
2019,경기,경기수원시,N,2912059156000,3822516929363,910457773363,31.2651
2019,경기,경기시흥시,N,1631492356000,2264383737322,632891381322,38.7922
2019,경기,경기안산시,N,2465682120000,3186119468119,720437348119,29.2186
2019,경기,경기안성시,N,869890455000,1351238123778,481347668778,55.3343
2019,경기,경기안양시,N,1566969675000,2056763416502,489793741502,31.2574
2019,경기,경기양주시,N,783412422000,1064441504020,281029082020,35.8724
2019,경기,경기양평군,N,669122915000,914238524077,245115609077,36.6324
2019,경기,경기여주시,N,755337264000,1354567088461,599229824461,79.3328
2019,경기,경기연천군,N,426315605000,958770615522,532455010522,124.8969
2019,경기,경기오산시,N,659830404000,969974674603,310144270603,47.0036
2019,경기,경기용인시,N,2409194218000,3255480388503,846286170503,35.1274
2019,경기,경기의왕시,N,480729348000,629991800515,149262452515,31.0492
2019,경기,경기의정부시,N,1123467884000,1749008749139,625540865139,55.6795
2019,경기,경기이천시,N,1036179636000,2288131345852,1251951709852,120.8238
2019,경기,경기파주시,N,1372460498000,2246568699061,874108201061,63.6891
2019,경기,경기평택시,N,1829899912000,2871520038129,1041620126129,56.9222
2019,경기,경기포천시,N,663514090000,1677690229909,1014176139909,152.8492
2019,경기,경기하남시,N,708426369000,1050537813359,342111444359,48.2917
2019,경기,경기화성시,N,2648742844000,3809121807389,1160378963389,43.8087
2019,경남,경남거제시,N,738759577000,1106197624878,367438047878,49.7372
2019,경남,경남거창군,N,562292849000,1053411223022,491118374022,87.3421
2019,경남,경남고성군,N,511845932000,814674700679,302828768679,59.164
2019,경남,경남김해시,N,1611338228000,2090242925113,478904697113,29.7209
2019,경남,경남남해군,N,525574259000,700617083333,175042824333,33.3051
2019,경남,경남밀양시,N,729666971000,1156728027493,427061056493,58.5282
2019,경남,경남본청,Y,8735864793000,10234170965558,1498306172558,17.1512
2019,경남,경남사천시,N,694870117000,935590344315,240720227315,34.6425
2019,경남,경남산청군,N,465445424000,637794926980,172349502980,37.0289
2019,경남,경남양산시,N,1178161575000,1433163514054,255001939054,21.6441
2019,경남,경남의령군,N,450898130000,681397084591,230498954591,51.12
2019,경남,경남진주시,N,1656437636000,2496140263109,839702627109,50.6933
2019,경남,경남창녕군,N,523459744000,771367123453,247907379453,47.3594
2019,경남,경남창원시,N,3219820364000,4461612425868,1241792061868,38.5671
2019,경남,경남통영시,N,589277444000,936863143799,347585699799,58.9851
2019,경남,경남하동군,N,535438362000,688305279514,152866917514,28.5499
2019,경남,경남함안군,N,489082544000,691188129905,202105585905,41.3234
2019,경남,경남함양군,N,502281663000,665069459186,162787796186,32.4097
2019,경남,경남합천군,N,559965393000,840905663783,280940270783,50.171
2019,경북,경북경산시,N,985303010000,1307800762207,322497752207,32.7308
2019,경북,경북경주시,N,1318240774000,1937881540408,619640766408,47.0051
2019,경북,경북고령군,N,319732529000,440735381602,121002852602,37.845
2019,경북,경북구미시,N,1240366505000,1746165745751,505799240751,40.7782
2019,경북,경북군위군,N,329481763000,513509030962,184027267962,55.8536
2019,경북,경북김천시,N,1050690862000,1400586741806,349895879806,33.3015
2019,경북,경북문경시,N,690870000000,918815943270,227945943270,32.994
2019,경북,경북본청,Y,9882832647000,11979478269168,2096645622168,21.215
2019,경북,경북봉화군,N,424693136000,629304416170,204611280170,48.1786
2019,경북,경북상주시,N,906842113000,1685517507762,778675394762,85.8667
2019,경북,경북성주군,N,460926000000,688890976866,227964976866,49.458
2019,경북,경북안동시,N,1093881175000,1691522833448,597641658448,54.635
2019,경북,경북영덕군,N,412323755000,782786261563,370462506563,89.8475
2019,경북,경북영양군,N,292731309000,513979984796,221248675796,75.5808
2019,경북,경북영주시,N,721367399000,1079080929460,357713530460,49.5883
2019,경북,경북영천시,N,737011000000,1290877931920,553866931920,75.1504
2019,경북,경북예천군,N,434639000000,630741167044,196102167044,45.1184
2019,경북,경북울릉군,N,172096074000,266147293575,94051219575,54.6504
2019,경북,경북울진군,N,588072919000,1142327877220,554254958220,94.2494
2019,경북,경북의성군,N,551300849000,945815219233,394514370233,71.5606
2019,경북,경북청도군,N,376433010000,632235045000,255802035000,67.9542
2019,경북,경북청송군,N,336287728000,536771304909,200483576909,59.6167
2019,경북,경북칠곡군,N,492600000000,667230757733,174630757733,35.4508
2019,경북,경북포항시,N,1912706142000,2723679307057,810973165057,42.3993
2019,광주,광주광산구,N,605658995000,865943384650,260284389650,42.9754
2019,광주,광주남구,N,355781714000,537921735479,182140021479,51.1943
2019,광주,광주동구,N,265234476000,493327299544,228092823544,85.9967
2019,광주,광주본청,Y,5435381444000,6716331636184,1280950192184,23.5669
2019,광주,광주북구,N,676647316000,852250317417,175603001417,25.9519
2019,광주,광주서구,N,458986242000,649233757628,190247515628,41.4495
2019,대구,대구남구,N,332251126000,443097528581,110846402581,33.3622
2019,대구,대구달서구,N,735310946000,880013573574,144702627574,19.6791
2019,대구,대구달성군,N,735299578000,1140658866585,405359288585,55.1285
2019,대구,대구동구,N,601851537000,781914053316,180062516316,29.9181
2019,대구,대구본청,Y,8822143600000,10103941565262,1281797965262,14.5293
2019,대구,대구북구,N,619537434000,771905945169,152368511169,24.5939
2019,대구,대구서구,N,367905119000,528706860369,160801741369,43.7074
2019,대구,대구수성구,N,609368518000,831003940508,221635422508,36.3713
2019,대구,대구중구,N,234459973000,387223814371,152763841371,65.1556
2019,대전,대전대덕구,N,410356693000,526630302984,116273609984,28.3348
2019,대전,대전동구,N,468696771000,565984670807,97287899807,20.7571
2019,대전,대전본청,Y,5752981715000,7132417411231,1379435696231,23.9778
2019,대전,대전서구,N,725790932000,938056182806,212265250806,29.2461
2019,대전,대전유성구,N,537829536000,692813171408,154983635408,28.8165
2019,대전,대전중구,N,445516429000,538423168028,92906739028,20.8537
2019,부산,부산강서구,N,313545227000,474337849669,160792622669,51.2821
2019,부산,부산금정구,N,409879800000,536281003306,126401203306,30.8386
2019,부산,부산기장군,N,516251565000,731535175977,215283610977,41.7013
2019,부산,부산남구,N,359959001000,551927821593,191968820593,53.3307
2019,부산,부산동구,N,239216022000,335970191459,96754169459,40.4464
2019,부산,부산동래구,N,395211120000,590166482480,194955362480,49.3294
2019,부산,부산본청,Y,12901267298000,14442732197867,1541464899867,11.9482
2019,부산,부산부산진구,N,541169121000,719042796200,177873675200,32.8684
2019,부산,부산북구,N,448226625000,625922942790,177696317790,39.6443
2019,부산,부산사상구,N,377428559000,495811165570,118382606570,31.3656
2019,부산,부산사하구,N,476737738000,664740039274,188002301274,39.4352
2019,부산,부산서구,N,251955981000,393592865954,141636884954,56.2149
2019,부산,부산수영구,N,304169637000,437590704720,133421067720,43.864
2019,부산,부산연제구,N,328465346000,460654206811,132188860811,40.2444
2019,부산,부산영도구,N,301109131000,418536218622,117427087622,38.9982
2019,부산,부산중구,N,171122803000,246389893293,75267090293,43.9843
2019,부산,부산해운대구,N,577110014000,762444823357,185334809357,32.1143
2019,서울,서울강남구,N,1188043534000,1679386394066,491342860066,41.3573
2019,서울,서울강동구,N,885572160000,1075995757764,190423597764,21.5029
2019,서울,서울강북구,N,715833988000,853776029165,137942041165,19.2701
2019,서울,서울강서구,N,996651909000,1186187471606,189535562606,19.0172
2019,서울,서울관악구,N,715236851000,905490091796,190253240796,26.6
2019,서울,서울광진구,N,593486175000,798584620846,205098445846,34.5583
2019,서울,서울구로구,N,706351154000,907181908857,200830754857,28.4321
2019,서울,서울금천구,N,477856701000,663059048249,185202347249,38.7569
2019,서울,서울노원구,N,905141308000,1170007321425,264866013425,29.2624
2019,서울,서울도봉구,N,610831818000,815230017997,204398199997,33.4623
2019,서울,서울동대문구,N,601097172000,755757064196,154659892196,25.7296
2019,서울,서울동작구,N,626113925000,823694527640,197580602640,31.5567
2019,서울,서울마포구,N,672582083000,830865470682,158283387682,23.5337
2019,서울,서울본청,Y,38781400115000,45654859859312,6873459744312,17.7236
2019,서울,서울서대문구,N,594060767000,797081359363,203020592363,34.1751
2019,서울,서울서초구,N,872373855000,982914758867,110540903867,12.6713
2019,서울,서울성동구,N,537969389000,707933320699,169963931699,31.5936
2019,서울,서울성북구,N,702380126000,940487332664,238107206664,33.9
2019,서울,서울송파구,N,856656527000,1052421496660,195764969660,22.8522
2019,서울,서울양천구,N,721471022000,954352773770,232881751770,32.2787
2019,서울,서울영등포구,N,619121924000,801421899839,182299975839,29.4449
2019,서울,서울용산구,N,493395738000,625809215086,132413477086,26.8372
2019,서울,서울은평구,N,767683256000,988625948631,220942692631,28.7804
2019,서울,서울종로구,N,571512931000,733575684660,162062753660,28.3568
2019,서울,서울중구,N,474528907000,647842506846,173313599846,36.5233
2019,서울,서울중랑구,N,701830991000,907103639808,205272648808,29.2482
2019,세종,세종본청,Y,1726445940000,2094066658089,367620718089,21.2935
2019,울산,울산남구,N,476382775000,631318050051,154935275051,32.5233
2019,울산,울산동구,N,269992674000,365404616815,95411942815,35.3387
2019,울산,울산본청,Y,4100049021000,4761475476042,661426455042,16.1322
2019,울산,울산북구,N,320002853000,452036518475,132033665475,41.2602
2019,울산,울산울주군,N,952508462000,1133550024451,181041562451,19.0068
2019,울산,울산중구,N,372889171000,512578902499,139689731499,37.4615
2019,인천,인천강화군,N,504156335000,747652130128,243495795128,48.2977
2019,인천,인천계양구,N,485816244000,643552024899,157735780899,32.4682
2019,인천,인천남동구,N,820269193000,1014621344195,194352151195,23.6937
2019,인천,인천동구,N,318754764000,465552712038,146797948038,46.0536
2019,인천,인천미추홀구,N,662722987000,767131290094,104408303094,15.7544
2019,인천,인천본청,Y,10768928815000,12872836270778,2103907455778,19.5368
2019,인천,인천부평구,N,843438200000,986546923019,143108723019,16.9673
2019,인천,인천서구,N,940293997000,1147729078455,207435081455,22.0607
2019,인천,인천연수구,N,609334745000,708483904181,99149159181,16.2717
2019,인천,인천옹진군,N,286449152000,436678784286,150229632286,52.4455
2019,인천,인천중구,N,403657170000,529134779243,125477609243,31.0852
2019,전남,전남강진군,N,352304014000,624314923307,272010909307,77.2091
2019,전남,전남고흥군,N,606020584000,1096857647614,490837063614,80.9935
2019,전남,전남곡성군,N,402583144000,581767538549,179184394549,44.5087
2019,전남,전남광양시,N,987122694000,1241127328216,254004634216,25.7318
2019,전남,전남구례군,N,296826029000,434187427962,137361398962,46.2767
2019,전남,전남나주시,N,698891250000,1070090039395,371198789395,53.1125
2019,전남,전남담양군,N,372834938000,601663076260,228828138260,61.3752
2019,전남,전남목포시,N,765444288000,1195868282190,430423994190,56.2319
2019,전남,전남무안군,N,495469936000,1019454549480,523984613480,105.7551
2019,전남,전남보성군,N,486016270000,861218571910,375202301910,77.1995
2019,전남,전남본청,Y,8423825265000,10151012986496,1727187721496,20.5036
2019,전남,전남순천시,N,1278353380000,1793991620907,515638240907,40.3361
2019,전남,전남신안군,N,466670449000,955236074585,488565625585,104.6918
2019,전남,전남여수시,N,1406247129000,2076623781427,670376652427,47.6713
2019,전남,전남영광군,N,511453496000,797971953508,286518457508,56.0204
2019,전남,전남영암군,N,474728488000,764541254489,289812766489,61.0481
2019,전남,전남완도군,N,462068848000,727944783274,265875935274,57.5403
2019,전남,전남장성군,N,408131102000,590907022348,182775920348,44.7836
2019,전남,전남장흥군,N,412333247000,676195643627,263862396627,63.9925
2019,전남,전남진도군,N,325917866000,733737160630,407819294630,125.1295
2019,전남,전남함평군,N,361563405000,520403479253,158840074253,43.9315
2019,전남,전남해남군,N,745726870000,1391446942266,645720072266,86.5894
2019,전남,전남화순군,N,512450740000,898986977478,386536237478,75.429
2019,전북,전북고창군,N,598417957000,888854183031,290436226031,48.534
2019,전북,전북군산시,N,1177529543000,1765222710343,587693167343,49.909
2019,전북,전북김제시,N,803525158000,1221693292909,418168134909,52.0417
2019,전북,전북남원시,N,742507939000,1035172357306,292664418306,39.4157
2019,전북,전북무주군,N,381275238000,553011484007,171736246007,45.0426
2019,전북,전북본청,Y,7053029207000,8164351995381,1111322788381,15.7567
2019,전북,전북부안군,N,614224836000,769630949559,155406113559,25.3012
2019,전북,전북순창군,N,400910559000,569976524176,169065965176,42.1705
2019,전북,전북완주군,N,664896515000,855051814324,190155299324,28.5992
2019,전북,전북익산시,N,1226426373000,1711137133783,484710760783,39.5222
2019,전북,전북임실군,N,412088505000,594771337993,182682832993,44.331
2019,전북,전북장수군,N,346220235000,582506869373,236286634373,68.2475
2019,전북,전북전주시,N,1843197017000,2483680400770,640483383770,34.7485
2019,전북,전북정읍시,N,936344162000,1267160540284,330816378284,35.3306
2019,전북,전북진안군,N,441004868000,604233105225,163228237225,37.0128
2019,제주,제주본청,Y,6032330256000,7168094195130,1135763939130,18.8279
2019,충남,충남계룡시,N,205427801000,396210780932,190782979932,92.8711
2019,충남,충남공주시,N,657957380000,1353324844121,695367464121,105.6858
2019,충남,충남금산군,N,399025736000,703926529817,304900793817,76.4113
2019,충남,충남논산시,N,734361388000,1236360816839,501999428839,68.3586
2019,충남,충남당진시,N,870785552000,1294407636501,423622084501,48.6483
2019,충남,충남보령시,N,720546769000,1163344536167,442797767167,61.453
2019,충남,충남본청,Y,7264644000000,8196270723018,931626723018,12.8241
2019,충남,충남부여군,N,539350904000,1201824501041,662473597041,122.8279
2019,충남,충남서산시,N,994000281000,1432542163945,438541882945,44.1189
2019,충남,충남서천군,N,506693070000,724808808110,218115738110,43.0469
2019,충남,충남아산시,N,1121079921000,1764012385801,642932464801,57.3494
2019,충남,충남예산군,N,601968153000,913628285770,311660132770,51.7735
2019,충남,충남천안시,N,1887270000000,2724637991170,837367991170,44.3693
2019,충남,충남청양군,N,401610000000,603781438399,202171438399,50.3402
2019,충남,충남태안군,N,550480130000,782750130013,232270000013,42.1941
2019,충남,충남홍성군,N,620989417000,856628916548,235639499548,37.9458
2019,충북,충북괴산군,N,417954306000,787811840180,369857534180,88.4923
2019,충북,충북단양군,N,384891756000,558414326790,173522570790,45.0835
