회계연도,지역명,자치단체명,자치단체코드,본청여부,전년도현재액,증감액총계,조성액,사용액,당해년도현재액
2020,서울,서울강북구,1119000,N,96805987034,21686315320,31491620510,9805305190,118492302354
2020,서울,서울도봉구,1120000,N,36779485276,515124794,25964847888,25449723094,37294610070
2020,서울,서울노원구,1121000,N,17221778575,8814958472,20411823307,11596864835,26036737047
2020,서울,서울은평구,1122000,N,28547553530,1252660504,13346326741,12093666237,29800214034
2020,서울,서울서대문구,1123000,N,54828774003,13683419672,28258017002,14574597330,68512193675
2020,서울,서울마포구,1124000,N,32632750134,29848128746,45899332192,16051203446,62480878880
2020,서울,서울양천구,1125000,N,119549708717,10426116855,31408498036,20982381181,129975825572
2020,서울,서울강서구,1126000,N,85354711839,29321120410,43377637634,14056517224,114675832249
2020,서울,서울구로구,1127000,N,43096007289,9997737705,38752555082,28754817377,53093744994
2020,서울,서울금천구,1128000,N,13696270785,20790755015,32601409365,11810654350,34487025800
2020,서울,서울영등포구,1129000,N,23096790789,3326787341,13305243169,9978455828,26423578130
2020,서울,서울동작구,1130000,N,93062780599,10266954358,38994617860,28727663502,103329734957
2020,서울,서울관악구,1131000,N,34746683985,14333088118,25090607618,10757519500,49079772103
2020,서울,서울서초구,1132000,N,220389856465,9846826109,53485425064,43638598955,230236682574
2020,서울,서울강남구,1133000,N,300532227257,26226366312,116822000444,90595634132,326758593569
2020,서울,서울송파구,1134000,N,48426277746,2968584540,19320123246,16351538706,51394862286
2020,서울,서울강동구,1135000,N,123984566590,-38824068153,16425496767,55249564920,85160498437
2020,부산,부산본청,2600000,Y,1101501054042,-170456946761,766841544648,937298491409,931044107281
2020,부산,부산중구,2611000,N,14494097743,32894954488,34036203928,1141249440,47389052231
2020,부산,부산서구,2612000,N,2222315647,7916692640,8429774270,513081630,10139008287
2020,부산,부산동구,2613000,N,5651979747,3529402510,5343606940,1814204430,9181382257
2020,부산,부산영도구,2614000,N,3392722742,-68527704,327548296,396076000,3324195038
2020,부산,부산부산진구,2615000,N,32918340660,-12156386874,2503149196,14659536070,20761953786
2020,부산,부산동래구,2616000,N,74668332750,-17501285470,2109550400,19610835870,57167047280
2020,부산,부산남구,2617000,N,6586730189,648670,914076660,913427990,6587378859
2020,부산,부산북구,2618000,N,27157983020,1529476430,3190831230,1661354800,28687459450
2020,부산,부산해운대구,2619000,N,22521445080,7650520039,13442898919,5792378880,30171965119
2020,부산,부산사하구,2620000,N,10272813060,-1144847786,1384975424,2529823210,9127965274
2020,부산,부산금정구,2621000,N,4000455039,-405696311,764131549,1169827860,3594758728
2020,부산,부산강서구,2622000,N,5026446525,32213316508,33122194618,908878110,37239763033
2020,부산,부산연제구,2623000,N,31102862530,-2239078920,7848497720,10087576640,28863783610
2020,부산,부산수영구,2624000,N,39564777750,-1871888410,1395839840,3267728250,37692889340
2020,부산,부산사상구,2625000,N,14992823652,-1163008124,4610500416,5773508540,13829815528
2020,부산,부산기장군,2671000,N,17919313873,-1953168234,1896206326,3849374560,15966145639
2020,대구,대구본청,2700000,Y,987098170095,447497747293,2702955726334,2255457979041,1434595917388
2020,대구,대구중구,2711000,N,40845126245,31944817880,32311238170,366420290,72789944125
2020,대구,대구동구,2712000,N,3524556279,-980695268,1622211222,2602906490,2543861011
2020,대구,대구서구,2713000,N,51067710216,21082719024,21694913864,612194840,72150429240
2020,대구,대구남구,2714000,N,21600957263,41224202863,42061674423,837471560,62825160126
2020,대구,대구북구,2715000,N,5623780451,5151649452,9934244822,4782595370,10775429903
2020,대구,대구수성구,2716000,N,72556608890,21721864162,50934358895,29212494733,94278473052
2020,대구,대구달서구,2717000,N,9588079000,-5652778239,3773775037,9426553276,3935300761
2020,대구,대구달성군,2771000,N,48069040941,47195107979,49346822399,2151714420,95264148920
2020,인천,인천본청,2800000,Y,1366920651793,102678697100,1383401281346,1280722584246,1469599348893
2020,인천,인천중구,2811000,N,23444869847,-2260510715,40617213704,42877724419,21184359132
2020,인천,인천동구,2812000,N,102584518818,8001762438,8928210912,926448474,110586281256
2020,인천,인천미추홀구,2813000,N,11501308452,-3169825486,1257572786,4427398272,8331482966
2020,인천,인천연수구,2814000,N,23148808799,-3956979390,96612026285,100569005675,19191829409
2020,인천,인천남동구,2815000,N,35210688863,-3351219925,150442406336,153793626261,31859468938
2020,인천,인천부평구,2816000,N,25335414505,-7666485850,136725413351,144391899201,17668928655
2020,인천,인천계양구,2817000,N,17813771526,-643347116,84326191960,84969539076,17170424410
2020,인천,인천서구,2818000,N,35858954478,-5930532779,147930477115,153861009894,29928421699
2020,인천,인천강화군,2871000,N,6424809072,-1989609267,20277371367,22266980634,4435199805
2020,인천,인천옹진군,2872000,N,12292398429,2376793080,10029058410,7652265330,14669191509
2020,광주,광주본청,2900000,Y,950445512268,-132062312872,208885918327,340948231199,818383199396
2020,광주,광주동구,2911000,N,38112990825,18024924776,18919703132,894778356,56137915601
2020,광주,광주서구,2912000,N,11499599473,-454367549,1362061998,1816429547,11045231924
2020,광주,광주남구,2913000,N,4504111006,20283196183,22600043265,2316847082,24787307189
2020,광주,광주북구,2914000,N,10806107575,417881372,4190415108,3772533736,11223988947
2020,광주,광주광산구,2915000,N,10813523255,-139629811,6346631155,6486260966,10673893444
2020,대전,대전본청,3000000,Y,1027940655028,34891616544,943356174490,908464557946,1062832271572
2020,대전,대전동구,3011000,N,16415095757,1692430318,4987834538,3295404220,18107526075
2020,대전,대전중구,3012000,N,19772285856,3357144615,5275140075,1917995460,23129430471
2020,대전,대전서구,3013000,N,92600246801,25982088746,71472266925,45490178179,118582335547
2020,대전,대전유성구,3014000,N,63524130639,3159607160,34996368080,31836760920,66683737799
2020,대전,대전대덕구,3015000,N,53791576315,8156862275,11323556705,3166694430,61948438590
2020,울산,울산본청,3100000,Y,1252426400337,-15127795331,636497396651,651625191982,1237298605006
2020,울산,울산중구,3111000,N,4560453637,-423877086,1705094180,2128971266,4136576551
2020,울산,울산남구,3112000,N,14310597978,-2598162461,2004980289,4603142750,11712435517
2020,울산,울산동구,3113000,N,4651645636,-302266419,45314851985,45617118404,4349379217
2020,울산,울산북구,3114000,N,6223086590,-1612541603,1992624156,3605165759,4610544987
2020,울산,울산울주군,3171000,N,9606290119,1093233749,4635668463,3542434714,10699523868
2020,세종,세종본청,3200000,Y,226249322076,51769727984,93047181867,41277453883,278019050060
2020,경기,경기본청,4100000,Y,4000619484730,-1171274223841,1464486950967,2635761174808,2829345260889
2020,경기,경기수원시,4111000,N,144867992836,233621036988,453914607556,220293570568,378489029824
2020,경기,경기성남시,4112000,N,523743784808,-29127010644,182208868773,211335879417,494616774164
2020,경기,경기의정부시,4113000,N,158052627481,11544232864,28859448164,17315215300,169596860345
2020,경기,경기안양시,4114000,N,303349729384,26869481482,128461168254,101591686772,330219210866
2020,경기,경기부천시,4115000,N,118670455781,-39508830163,32621536738,72130366901,79161625618
2020,경기,경기광명시,4116000,N,40699509489,-10747248716,4690815594,15438064310,29952260773
2020,경기,경기평택시,4117000,N,247350426803,49291257029,84080301159,34789044130,296641683832
2020,경기,경기동두천시,4118000,N,76059119645,-5365616442,11319450318,16685066760,70693503203
2020,경기,경기안산시,4119000,N,899525931759,-214998289968,37726311922,252724601890,684527641791
2020,경기,경기고양시,4120000,N,274927660556,93855841835,129007565045,35151723210,368783502391
2020,경기,경기과천시,4121000,N,231882859070,5511394610,14022802150,8511407540,237394253680
2020,경기,경기구리시,4122000,N,25840635312,8053673218,17896636755,9842963537,33894308530
2020,경기,경기남양주시,4123000,N,120291061976,-671296931,80722947539,81394244470,119619765045
2020,경기,경기오산시,4124000,N,32590387222,-5866924284,3602299366,9469223650,26723462938
2020,경기,경기시흥시,4125000,N,110543873255,43818103438,62299687376,18481583938,154361976693
2020,경기,경기군포시,4126000,N,34179949706,55675774693,70714103205,15038328512,89855724399
2020,경기,경기의왕시,4127000,N,33092852142,5408410287,15294932227,9886521940,38501262429
2020,경기,경기하남시,4128000,N,35304193597,35825496099,44531604058,8706107959,71129689696
2020,경기,경기용인시,4129000,N,279253736520,-68713026376,50900914420,119613940796,210540710144
2020,경기,경기파주시,4130000,N,160006528287,7277620910,12778109660,5500488750,167284149197
2020,경기,경기이천시,4131000,N,398948338783,3140084617,9210789165,6070704548,402088423400
2020,경기,경기안성시,4132000,N,28281955709,35985518256,43672314446,7686796190,64267473965
2020,경기,경기김포시,4133000,N,14237190225,199998690110,201559251370,1560561260,214235880335
2020,경기,경기화성시,4134000,N,142560291097,72081232866,127089351096,55008118230,214641523963
2020,경기,경기광주시,4135000,N,47391140884,13548166461,22790494191,9242327730,60939307345
2020,경기,경기양주시,4136000,N,12785108510,-5183650948,24353531152,29537182100,7601457562
2020,경기,경기포천시,4137000,N,342648539048,-9640532517,44542114673,54182647190,333008006531
2020,경기,경기여주시,4138000,N,194501820581,65499051887,102509368950,37010317063,260000872468
2020,경기,경기연천군,4175000,N,88149251499,-5282354422,13525175568,18807529990,82866897077
2020,경기,경기가평군,4177000,N,50745207473,10716297428,24528103505,13811806077,61461504901
2020,경기,경기양평군,4178000,N,28672350675,7543117257,16952453947,9409336690,36215467932
2020,강원,강원본청,4200000,Y,959469697743,-272507066703,751415515473,1023922582176,686962631040
2020,강원,강원춘천시,4211000,N,90394108269,6029424090,56861269577,50831845487,96423532359
2020,강원,강원원주시,4212000,N,41406292122,-6186996189,5156732501,11343728690,35219295933
2020,강원,강원강릉시,4213000,N,19147437650,-7249119103,3241008527,10490127630,11898318547
2020,강원,강원동해시,4214000,N,14884048899,-1674115821,2646776659,4320892480,13209933078
2020,강원,강원태백시,4215000,N,18517519116,-185565077,551876313,737441390,18331954039
2020,강원,강원속초시,4216000,N,28348930123,13946080117,25627144167,11681064050,42295010240
2020,강원,강원삼척시,4217000,N,11710172375,49911908,581173408,531261500,11760084283
2020,강원,강원홍천군,4271000,N,49253135976,3260750492,5506421477,2245670985,52513886468
2020,강원,강원횡성군,4272000,N,69915738706,-12959961942,16711403178,29671365120,56955776764
2020,강원,강원영월군,4273000,N,40446076724,-6643160747,1101060623,7744221370,33802915977
2020,강원,강원평창군,4274000,N,23384729947,-7586567877,7406823154,14993391031,15798162070
2020,강원,강원정선군,4275000,N,45303664410,-933085874,937733626,1870819500,44370578536
2020,강원,강원철원군,4276000,N,9908019931,-1748940879,1220200320,2969141199,8159079052
2020,강원,강원화천군,4277000,N,60551002475,-56489690572,21897366030,78387056602,4061311903
2020,강원,강원양구군,4278000,N,50932350925,17695956605,45250431925,27554475320,68628307530
2020,강원,강원인제군,4279000,N,62392460335,-40071036923,8742842738,48813879661,22321423412
2020,강원,강원고성군,4280000,N,25300882704,-15934100641,431326339,16365426980,9366782063
2020,강원,강원양양군,4281000,N,59818422874,-19480285811,7459783237,26940069048,40338137063
2020,충북,충북본청,4300000,Y,928656783263,81702058545,330364325365,248662266820,1010358841808
2020,충북,충북충주시,4312000,N,16232566839,-2061663573,2657849547,4719513120,14170903266
2020,충북,충북제천시,4313000,N,64439497922,1831070003,59333055207,57501985204,66270567925
2020,충북,충북청주시,4314000,N,254109173174,91864980961,180763115091,88898134130,345974154135
2020,충북,충북보은군,4372000,N,29871033346,7652859708,18971895868,11319036160,37523893054
2020,충북,충북옥천군,4373000,N,22153592240,202417030,3663792650,3461375620,22356009270
2020,충북,충북영동군,4374000,N,42096713850,-17264866975,14653652945,31918519920,24831846875
2020,충북,충북진천군,4375000,N,7590815474,-930369633,1580013937,2510383570,6660445841
2020,충북,충북괴산군,4376000,N,45294646770,-21385963290,7947108540,29333071830,23908683480
2020,충북,충북음성군,4377000,N,11741473854,-377170047,2798570123,3175740170,11364303807
2020,충북,충북단양군,4378000,N,5245756790,-604771550,785912370,1390683920,4640985240
2020,충북,충북증평군,4379000,N,10509267425,-4687314591,1067618269,5754932860,5821952834
2020,충남,충남본청,4400000,Y,813133235166,-8526679864,356340191886,364866871750,804606555302
2020,충남,충남천안시,4411000,N,74841422226,-5208062933,17704135536,22912198469,69633359293
2020,충남,충남공주시,4412000,N,80936788400,13326647654,55381717304,42055069650,94263436054
2020,충남,충남보령시,4413000,N,64752259801,-20759501413,34181476071,54940977484,43992758388
2020,충남,충남아산시,4414000,N,49622880711,112757083020,137650394844,24893311824,162379963731
2020,충남,충남서산시,4415000,N,94738988337,-4393413851,19862412869,24255826720,90345574486
2020,충남,충남논산시,4416000,N,67763146576,-14494167873,2248109292,16742277165,53268978703
2020,충남,충남계룡시,4417000,N,53979371840,-9965977441,5307350379,15273327820,44013394399
2020,충남,충남당진시,4418000,N,74192041758,-7204995793,16798273285,24003269078,66987045965
2020,충남,충남금산군,4471000,N,76279850271,-28895798350,48174783870,77070582220,47384051921
2020,충남,충남부여군,4473000,N,172666060697,-55530070930,32603507310,88133578240,117135989767
2020,충남,충남서천군,4474000,N,49842516420,2876671214,29411924684,26535253470,52719187634
2020,충남,충남청양군,4475000,N,68031660059,-19066122893,32642040977,51708163870,48965537166
2020,충남,충남홍성군,4476000,N,74021500276,-9714703163,5724823417,15439526580,64306797113
2020,충남,충남예산군,4477000,N,42288313468,-12416719437,4698947348,17115666785,29871594031
2020,충남,충남태안군,4478000,N,3867498997,11498100980,15731715330,4233614350,15365599977
2020,전북,전북본청,4500000,Y,1000556565971,-69550775780,305084134575,374634910355,931005790191
2020,전북,전북전주시,4511000,N,73861544537,-34460756180,54590407074,89051163254,39400788357
2020,전북,전북군산시,4512000,N,90263274677,-31881791872,65296955465,97178747337,58381482805
2020,전북,전북익산시,4513000,N,61803007307,-31445900636,57045594114,88491494750,30357106671
2020,전북,전북정읍시,4514000,N,58915338694,-4418460660,17739182690,22157643350,54496878034
2020,전북,전북남원시,4515000,N,10405665802,997905239,3179308162,2181402923,11403571041
2020,전북,전북김제시,4516000,N,69285736852,23822529430,53111769700,29289240270,93108266282
2020,전북,전북완주군,4571000,N,12941452964,13164701410,28825475320,15660773910,26106154374
2020,전북,전북진안군,4572000,N,12933909206,12674428524,14719775319,2045346795,25608337730
2020,전북,전북무주군,4573000,N,13833367489,-2058746451,3928692849,5987439300,11774621038
2020,전북,전북장수군,4574000,N,44971104796,-4296965407,1663489973,5960455380,40674139389
2020,전북,전북임실군,4575000,N,9963963939,7142927764,14734267800,7591340036,17106891703
2020,전북,전북순창군,4576000,N,27944025216,-83782344,1140676000,1224458344,27860242872
2020,전북,전북고창군,4577000,N,53345872940,-40327496768,2217572492,42545069260,13018376172
2020,전북,전북부안군,4578000,N,11532555273,370818884,1842441194,1471622310,11903374157
2020,전남,전남본청,4600000,Y,1400454254759,69134962452,620091446097,550956483645,1469589217211
2020,전남,전남목포시,4611000,N,55434858836,-3364608016,25735523987,29100132003,52070250820
2020,전남,전남여수시,4612000,N,80869036602,46912575320,65751800521,18839225201,127781611922
2020,전남,전남순천시,4613000,N,124768813084,39041520332,84547529482,45506009150,163810333416
2020,전남,전남나주시,4614000,N,31829099403,-8267990500,2504525070,10772515570,23561108903
2020,전남,전남광양시,4615000,N,13356479436,-5806180261,3296901540,9103081801,7550299175
2020,전남,전남담양군,4671000,N,20840184009,-1242616399,2296583191,3539199590,19597567610
2020,전남,전남곡성군,4672000,N,35910322175,1568714011,16557153131,14988439120,37479036186
2020,전남,전남구례군,4673000,N,13302955197,-3992930580,2180561390,6173491970,9310024617
2020,전남,전남고흥군,4674000,N,73644812149,-31439162605,12214192535,43653355140,42205649544
2020,전남,전남보성군,4675000,N,91394976994,-29623804490,21889609410,51513413900,61771172504
2020,전남,전남화순군,4676000,N,32491849882,-15289962470,15666216150,30956178620,17201887412
2020,전남,전남장흥군,4677000,N,58829534630,-16663854351,6952642669,23616497020,42165680279
2020,전남,전남강진군,4678000,N,37254760789,2660139080,31902605850,29242466770,39914899869
2020,전남,전남해남군,4679000,N,218334647406,-35785818577,18441779573,54227598150,182548828829
2020,전남,전남영암군,4680000,N,51269524189,2894778613,7164030313,4269251700,54164302802
2020,전남,전남무안군,4681000,N,116950253550,1839990180,4825314470,2985324290,118790243730
2020,전남,전남함평군,4682000,N,14513477706,12811310070,13392894080,581584010,27324787776
2020,전남,전남영광군,4683000,N,65884910782,-1213182847,11310666829,12523849676,64671727935
2020,전남,전남장성군,4684000,N,7968744654,9514330137,10034516297,520186160,17483074791
2020,전남,전남완도군,4685000,N,30792018047,-18324118923,17295816737,35619935660,12467899124
2020,전남,전남진도군,4686000,N,78306908969,5206823430,5479651710,272828280,83513732399
2020,전남,전남신안군,4687000,N,51119702236,-46528403850,2483558810,49011962660,4591298386
2020,경북,경북본청,4700000,Y,1826602500380,-80096219734,661669302405,741765522139,1746506280646
2020,경북,경북포항시,4711000,N,80144120858,-17919960558,15720797441,33640757999,62224160300
2020,경북,경북경주시,4712000,N,40423912638,2644063818,7511754358,4867690540,43067976456
2020,경북,경북김천시,4713000,N,43283003831,2725155338,4005441058,1280285720,46008159169
2020,경북,경북안동시,4714000,N,90131474828,4324845151,8192302301,3867457150,94456319979
2020,경북,경북구미시,4715000,N,28654185144,-10353749161,8246342456,18600091617,18300435983
2020,경북,경북영주시,4716000,N,38783024678,26713413273,76402625107,49689211834,65496437951
2020,경북,경북영천시,4717000,N,94783990233,16375188160,20641969560,4266781400,111159178393
2020,경북,경북상주시,4718000,N,251281312830,25529025847,146428592527,120899566680,276810338677
2020,경북,경북문경시,4719000,N,12737122181,2672859440,3851528810,1178669370,15409981621
2020,경북,경북경산시,4720000,N,32380712775,-5094544278,3465309854,8559854132,27286168497
2020,경북,경북군위군,4771000,N,26516954266,18823054985,29439635975,10616580990,45340009251
2020,경북,경북의성군,4772000,N,48968123358,740695273,1066878483,326183210,49708818631
2020,경북,경북청송군,4773000,N,5025721364,517867350,584091850,66224500,5543588714
2020,경북,경북영양군,4774000,N,52320230039,-12624167500,949821640,13573989140,39696062539
2020,경북,경북영덕군,4775000,N,21929551532,-19802053918,304393518,20106447436,2127497614
2020,경북,경북청도군,4776000,N,6359316870,1841287629,3055405889,1214118260,8200604499
2020,경북,경북고령군,4777000,N,3884251092,759763612,1445810782,686047170,4644014704
2020,경북,경북성주군,4778000,N,7882818962,33186162600,36558594040,3372431440,41068981562
2020,경북,경북칠곡군,4779000,N,5519721153,-2549132734,1089728956,3638861690,2970588419
2020,경북,경북예천군,4780000,N,2785335944,1526914925,2551441083,1024526158,4312250869
2020,경북,경북봉화군,4781000,N,15387246492,5391197903,8594945143,3203747240,20778444395
2020,경북,경북울진군,4782000,N,8228920680,84294250623,86996877263,2702626640,92523171303
2020,경북,경북울릉군,4783000,N,4166623938,134415690,692510490,558094800,4301039628
2020,경남,경남본청,4800000,Y,460697334701,-15604568260,315558098698,331162666958,445092766441
2020,경남,경남창원시,4811000,N,394872830592,42541572921,202200247709,159658674788,437414403513
2020,경남,경남진주시,4813000,N,421181166462,-102601805660,98535849910,201137655570,318579360802
2020,경남,경남통영시,4815000,N,27664739529,-211617397,9893662871,10105280268,27453122132
2020,경남,경남사천시,4816000,N,5485048436,-165788679,8199506022,8365294701,5319259757
2020,경남,경남김해시,4817000,N,33137179532,-3234800832,36404888258,39639689090,29902378700
2020,경남,경남밀양시,4818000,N,44985566481,21519925601,108854930461,87335004860,66505492082
2020,경남,경남거제시,4819000,N,95054640425,-38130594064,53412664506,91543258570,56924046361
2020,경남,경남양산시,4820000,N,45999399344,12232808293,39020352111,26787543818,58232207637
2020,경남,경남의령군,4871000,N,52973292957,1582060035,4990345720,3408285685,54555352992
2020,경남,경남함안군,4872000,N,47357154898,-9313383750,24054575730,33367959480,38043771148
2020,경남,경남창녕군,4873000,N,78208225104,-55816617646,5607487662,61424105308,22391607458
2020,경남,경남고성군,4874000,N,58232359152,-20863480605,10030482030,30893962635,37368878547
2020,경남,경남남해군,4875000,N,25445162887,36431000412,58974075290,22543074878,61876163299
2020,경남,경남하동군,4876000,N,2751828066,213101579,3152476400,2939374821,2964929645
2020,경남,경남산청군,4877000,N,8640018580,1356021800,5664841110,4308819310,9996040380
2020,경남,경남함양군,4878000,N,21568482031,-9201033641,5568838419,14769872060,12367448390
2020,경남,경남거창군,4879000,N,173379956590,-5431450152,15232478890,20663929042,167948506438
2020,경남,경남합천군,4880000,N,62574414797,-9350854913,38984204513,48335059426,53223559884
2020,제주,제주본청,4900000,Y,1270384175359,53357357273,453865711856,400508354583,1323741532632
2021,서울,서울본청,1100000,Y,3592168572492,1452294193070,3190409331994,1738115138924,5044462765562
2021,서울,서울종로구,1111000,N,159848763002,685528293,23375885833,22690357540,160534291295
2021,서울,서울중구,1112000,N,41300205839,-954241234,14913641204,15867882438,40345964605
2021,서울,서울용산구,1113000,N,52258695265,20491502937,40720602587,20229099650,72750198202
2021,서울,서울성동구,1114000,N,26017052202,7961502402,21283928962,13322426560,33978554604
2021,서울,서울광진구,1115000,N,155572192046,12566873181,37923474848,25356601667,168139065227
2021,서울,서울동대문구,1116000,N,32147596582,31144271716,41800227924,10655956208,63291868298
2021,서울,서울중랑구,1117000,N,29303286032,1229026236,8565839223,7336812987,30532312268
2021,서울,서울성북구,1118000,N,55671262210,34683568614,44508333666,9824765052,90354830824
2021,서울,서울강북구,1119000,N,118492302354,33221345089,39894334377,6672989288,151713647443
2021,서울,서울도봉구,1120000,N,37118118714,1566660677,28485350007,26918689330,38684779391
2021,서울,서울노원구,1121000,N,26036737047,-1990944632,12065473469,14056418101,24045792415
2021,서울,서울은평구,1122000,N,29800214034,569421955,10914574585,10345152630,30369635989
2021,서울,서울서대문구,1123000,N,68512193675,17364980425,23752036553,6387056128,85877174100
2021,서울,서울마포구,1124000,N,62480878880,619083668,14490901902,13871818234,63099962548
2021,서울,서울양천구,1125000,N,129975825572,6927248798,50733655228,43806406430,136903074370
2021,서울,서울강서구,1126000,N,114675832249,67730095960,89966861900,22236765940,182405928209
2021,서울,서울구로구,1127000,N,53093744994,25337424074,59998804330,34661380256,78431169068
2021,서울,서울금천구,1128000,N,34487025800,4470419385,12732206255,8261786870,38957445185
2021,서울,서울영등포구,1129000,N,26423578130,8382292560,24919464662,16537172102,34805870690
2021,서울,서울동작구,1130000,N,103329734957,22377624399,39333463784,16955839385,125707359356
2021,서울,서울관악구,1131000,N,49079772103,14813402642,23458406910,8645004268,63893174745
2021,서울,서울서초구,1132000,N,230236682574,1631260212,25930823222,24299563010,231867942786
2021,서울,서울강남구,1133000,N,326758593569,61447079503,186016117614,124569038111,388205673072
2021,서울,서울송파구,1134000,N,51394862286,38235972926,55997510112,17761537186,89630835212
2021,서울,서울강동구,1135000,N,83130833053,-23136235066,26622527250,49758762316,59994597987
2021,부산,부산본청,2600000,Y,931044107281,100869916654,1057341213490,956471296836,1031914023935
2021,부산,부산중구,2611000,N,47389052231,14372121877,14655461427,283339550,61761174108
2021,부산,부산서구,2612000,N,10139008287,17960838145,18689153455,728315310,28099846432
2021,부산,부산동구,2613000,N,9181382257,12862314329,15516546469,2654232140,22043696586
2021,부산,부산영도구,2614000,N,3324195038,425788824,735411754,309622930,3749983862
2021,부산,부산부산진구,2615000,N,20552369074,4674850432,7399784692,2724934260,25227219506
2021,부산,부산동래구,2616000,N,56960985430,1533853250,6602716550,5068863300,58494838680
2021,부산,부산남구,2617000,N,6587378859,-69617432,874159080,943776512,6517761427
2021,부산,부산북구,2618000,N,28690654290,3580311130,4213885980,633574850,32270965420
2021,부산,부산해운대구,2619000,N,30171965119,21119164842,22038920307,919755465,51291129961
2021,부산,부산사하구,2620000,N,8823006044,1274576743,2780308613,1505731870,10097582787
2021,부산,부산금정구,2621000,N,3594758728,189021978,802933388,613911410,3783780706
2021,부산,부산강서구,2622000,N,37239763033,4525138435,5257949105,732810670,41764901468
2021,부산,부산연제구,2623000,N,28863783610,12943065700,16388275270,3445209570,41806849310
2021,부산,부산수영구,2624000,N,37692889340,-3388093170,1053705320,4441798490,34304796170
2021,부산,부산사상구,2625000,N,13829815528,9063797738,9653584338,589786600,22893613266
2021,부산,부산기장군,2671000,N,15966145639,1335365393,2297562953,962197560,17301511032
2021,대구,대구본청,2700000,Y,1434595917388,217888561367,1089536400643,871647839276,1652484478755
2021,대구,대구중구,2711000,N,72789944125,34959250965,35652307997,693057032,107749195090
2021,대구,대구동구,2712000,N,2543861011,25466101699,26017920829,551819130,28009962710
2021,대구,대구서구,2713000,N,72150429240,30532149725,31628195525,1096045800,102682578965
2021,대구,대구남구,2714000,N,62825151633,41094880110,41745286500,650406390,103920031743
2021,대구,대구북구,2715000,N,10775429903,14363208809,15967529499,1604320690,25138638712
2021,대구,대구수성구,2716000,N,94278473052,-2890108637,49839222113,52729330750,91388364415
2021,대구,대구달서구,2717000,N,3939070761,1111766291,1708735561,596969270,5050837052
2021,대구,대구달성군,2771000,N,95264148920,28148799970,49699525430,21550725460,123412948890
2021,인천,인천본청,2800000,Y,1469599348893,379177734255,816601275495,437423541240,1848777083148
2021,인천,인천중구,2811000,N,21184359132,9584370430,13272751385,3688380955,30768729562
2021,인천,인천동구,2812000,N,110586281256,19385300149,21286682097,1901381948,129971581405
2021,인천,인천미추홀구,2813000,N,8331482966,-681604673,1621936823,2303541496,7649878293
2021,인천,인천연수구,2814000,N,19191829409,3293217127,43308738302,40015521175,22485046536
2021,인천,인천남동구,2815000,N,31859468938,8517308843,14604026203,6086717360,40376777781
2021,인천,인천부평구,2816000,N,17668928655,60413050,2873502332,2813089282,17729341705
2021,인천,인천계양구,2817000,N,17170424410,-538180963,1075266417,1613447380,16632243447
2021,인천,인천서구,2818000,N,29928421699,39024336337,48950203776,9925867439,68952758036
2021,인천,인천강화군,2871000,N,4435199805,6798240664,7521320474,723079810,11233440469
2021,인천,인천옹진군,2872000,N,42877741459,975720027,10161045707,9185325680,43853461486
2021,광주,광주본청,2900000,Y,818383199396,171450733281,345797675323,174346942042,989833932677
2021,광주,광주동구,2911000,N,56137915601,-5545875544,2699769756,8245645300,50592040057
2021,광주,광주서구,2912000,N,11045231924,-623906266,1477771426,2101677692,10421325658
2021,광주,광주남구,2913000,N,24787307189,5921319211,9223197791,3301878580,30708626400
2021,광주,광주북구,2914000,N,11223988947,12611181158,20559918978,7948737820,23835170105
2021,광주,광주광산구,2915000,N,18673893444,3792401993,11175738153,7383336160,22466295437
2021,대전,대전본청,3000000,Y,1062832271572,62118892006,342323843306,280204951300,1124951163578
2021,대전,대전동구,3011000,N,18107526075,1210417133,6512562833,5302145700,19317943208
2021,대전,대전중구,3012000,N,23129430471,-5412579937,2742337553,8154917490,17716850534
2021,대전,대전서구,3013000,N,118582335547,1122589273,24033617672,22911028399,119704924820
2021,대전,대전유성구,3014000,N,66683737799,3959981760,18842612920,14882631160,70643719559
2021,대전,대전대덕구,3015000,N,33746965859,10559957022,13827513852,3267556830,44306922881
2021,울산,울산본청,3100000,Y,1237298605006,9576869881,472093599011,462516729130,1246875474887
2021,울산,울산중구,3111000,N,4136576551,765172620,3412239100,2647066480,4901749171
2021,울산,울산남구,3112000,N,11712435516,-1514000215,2497753695,4011753910,10198435301
2021,울산,울산동구,3113000,N,4349379217,79661488,1492158168,1412496680,4429040705
2021,울산,울산북구,3114000,N,4610544987,1905576549,3295714829,1390138280,6516121536
2021,울산,울산울주군,3171000,N,10699523868,1612621300,8341564290,6728942990,12312145168
2021,세종,세종본청,3200000,Y,278019050060,262315722540,298480695641,36164973101,540334772600
2021,경기,경기본청,4100000,Y,2829345260889,2854398843182,4152228420464,1297829577282,5683744104071
2021,경기,경기수원시,4111000,N,378489029824,188369155804,244140355889,55771200085,566858185628
2021,경기,경기성남시,4112000,N,494616774164,271405364328,541816462092,270411097764,766022138492
2021,경기,경기의정부시,4113000,N,169596860345,21085537242,40581936794,19496399552,190682397587
2021,경기,경기안양시,4114000,N,330219210866,178011751004,188374405044,10362654040,508230961870
2021,경기,경기부천시,4115000,N,79161625618,159718981882,193215949692,33496967810,238880607500
